,BVI,BVL,HP,MP_cost,ap_damage,ap_fraction,armor,attack_interval,attributes,caste,category,charge,class,damage,damage_mod_all,damage_mod_fire,damage_mod_magic,damage_mod_missiles,damage_mod_physical,faction,fly_speed,ground_speed,key_name,leadership,mass,melee_A,melee_D,melee_weapon,missile_ap_damage,missile_ap_fraction,missile_damage,missile_projectiles,missile_range,missile_shots_per_volley,missile_total_damage,missile_weapon,models,name,shield,total_damage,weight_class
74,0,0,4050,1300,13,0.28888888888888886,15,4.5,wh_guerrilla_hideForest,melee_cavalry,cavalry,40,cav_mel,32,0,0,0,0,40,def,0.0,92.0,wh2_dlc10_def_cav_slaanesh_harvesters_ror_0,75,600,38,31,wh2_dlc10_def_warlock_sword,0,0.0,0,0,0,0,0,,45,Slaanesh's Harvesters (Doomfire Warlocks),0,45,medium
75,20,0,3216,1250,330,0.7021276595744681,15,4.0,wh_encourage_hideForest,lord,inf_melee,55,com,140,0,0,0,0,20,def,0.0,44.0,wh2_dlc10_def_cha_crone_0,80,700,70,45,wh2_dlc10_def_crone_dual_swords,0,0.0,0,0,0,0,0,,1,Crone Hellebron,0,470,heavy
76,20,0,3522,1350,330,0.7021276595744681,15,4.0,wh_encourage_hideForest,lord,cavalry,75,com,140,0,0,0,0,20,def,0.0,92.0,wh2_dlc10_def_cha_crone_1,80,600,70,45,wh2_dlc10_def_crone_dual_swords,0,0.0,0,0,0,0,0,,1,Crone Hellebron,0,470,heavy
77,20,0,4749,2000,155,0.5961538461538461,80,4.8,wh_encourage_fear_terror,lord,war_machine,35,com,105,0,0,25,25,0,def,0.0,50.0,wh2_dlc10_def_cha_crone_4,80,1700,36,22,wh2_dlc10_def_crone_cauldron,0,0.0,0,0,0,0,0,,3,Crone Hellebron,0,260,heavy
78,20,0,4107,1900,330,0.7021276595744681,45,3.6,wh_encourage_fear_terror,lord,war_beast,75,com,140,0,0,0,15,0,def,85.0,70.0,wh2_dlc10_def_cha_crone_5,80,1600,60,35,wh2_dlc10_def_crone_manticore,0,0.0,0,0,0,0,0,,1,Crone Hellebron,0,470,heavy
79,0,0,2565,300,85,0.2982456140350877,10,4.0,wh_encourage_hideForest,hero,inf_melee,15,com,200,0,0,0,15,0,def,0.0,36.0,wh2_dlc10_def_cha_sorceress_beasts_0,60,400,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Sorceress (Beasts),0,285,heavy
80,0,0,2886,450,85,0.2982456140350877,40,4.0,wh_encourage_hideForest,hero,cavalry,30,com,200,0,0,0,15,0,def,0.0,92.0,wh2_dlc10_def_cha_sorceress_beasts_1,60,600,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Sorceress (Beasts),0,285,heavy
81,0,0,3012,650,200,0.7017543859649122,60,4.0,wh_encourage_fear_hideForest,hero,cavalry,30,com,85,0,0,0,15,0,def,0.0,66.0,wh2_dlc10_def_cha_sorceress_beasts_2,60,1050,39,30,wh2_main_def_sorceress_cold_one,0,0.0,0,0,0,0,0,,1,Sorceress (Beasts),0,285,heavy
82,0,0,3132,850,85,0.2982456140350877,40,4.0,wh_encourage,hero,cavalry,50,com,200,0,0,0,15,0,def,105.0,65.0,wh2_dlc10_def_cha_sorceress_beasts_3,60,1100,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Sorceress (Beasts),0,285,heavy
83,0,0,2565,300,85,0.2982456140350877,10,4.0,wh_encourage_hideForest,hero,inf_melee,15,com,200,0,0,0,15,0,def,0.0,36.0,wh2_dlc10_def_cha_sorceress_death_0,60,400,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Sorceress (Death),0,285,heavy
84,0,0,2886,450,85,0.2982456140350877,40,4.0,wh_encourage_hideForest,hero,cavalry,30,com,200,0,0,0,15,0,def,0.0,92.0,wh2_dlc10_def_cha_sorceress_death_1,60,600,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Sorceress (Death),0,285,heavy
85,0,0,3012,650,200,0.7017543859649122,60,4.0,wh_encourage_fear_hideForest,hero,cavalry,30,com,85,0,0,0,15,0,def,0.0,66.0,wh2_dlc10_def_cha_sorceress_death_2,60,1050,39,30,wh2_main_def_sorceress_cold_one,0,0.0,0,0,0,0,0,,1,Sorceress (Death),0,285,heavy
86,0,0,3132,850,85,0.2982456140350877,40,4.0,wh_encourage,hero,cavalry,50,com,200,0,0,0,15,0,def,105.0,65.0,wh2_dlc10_def_cha_sorceress_death_3,60,1100,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Sorceress (Death),0,285,heavy
87,0,0,2865,300,85,0.2982456140350877,10,4.0,wh_encourage_hideForest,lord,inf_melee,15,com,200,0,0,0,15,0,def,0.0,36.0,wh2_dlc10_def_cha_supreme_sorceress_beasts_0,75,400,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Beasts),0,285,heavy
88,0,0,3171,450,85,0.2982456140350877,40,4.0,wh_encourage_hideForest,lord,cavalry,30,com,200,0,0,0,15,0,def,0.0,92.0,wh2_dlc10_def_cha_supreme_sorceress_beasts_1,75,600,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Beasts),0,285,heavy
89,0,0,3321,650,200,0.7017543859649122,60,4.0,wh_encourage_fear_hideForest,lord,cavalry,30,com,85,0,0,0,15,0,def,0.0,66.0,wh2_dlc10_def_cha_supreme_sorceress_beasts_2,75,1050,39,30,wh2_main_def_sorceress_cold_one,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Beasts),0,285,heavy
90,0,0,3321,850,85,0.2982456140350877,40,4.0,wh_encourage,lord,cavalry,50,com,200,0,0,0,15,0,def,105.0,65.0,wh2_dlc10_def_cha_supreme_sorceress_beasts_3,75,1100,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Beasts),0,285,heavy
91,0,0,3957,1200,155,0.34831460674157305,80,3.6,wh_encourage_fear_terror,lord,war_beast,50,com,290,0,0,0,15,0,def,85.0,70.0,wh2_dlc10_def_cha_supreme_sorceress_beasts_4,75,1600,40,34,wh_dlc01_chs_manticore,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Beasts),0,445,heavy
92,0,0,5499,2300,380,0.7307692307692307,80,3.8,wh_encourage_fear_terror,lord,war_beast,50,com,140,0,0,0,25,0,def,90.0,65.0,wh2_dlc10_def_cha_supreme_sorceress_beasts_5,75,2200,46,50,wh2_main_def_dreadlord_female_black_dragon,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Beasts),0,520,heavy
93,0,0,2865,300,85,0.2982456140350877,10,4.0,wh_encourage_hideForest,lord,inf_melee,15,com,200,0,0,0,15,0,def,0.0,36.0,wh2_dlc10_def_cha_supreme_sorceress_dark_0,75,400,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Dark),0,285,heavy
94,0,0,3171,450,85,0.2982456140350877,40,4.0,wh_encourage_hideForest,lord,cavalry,30,com,200,0,0,0,15,0,def,0.0,92.0,wh2_dlc10_def_cha_supreme_sorceress_dark_1,75,600,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Dark),0,285,heavy
95,0,0,3321,650,200,0.7017543859649122,60,4.0,wh_encourage_fear_hideForest,lord,cavalry,30,com,85,0,0,0,15,0,def,0.0,66.0,wh2_dlc10_def_cha_supreme_sorceress_dark_2,75,1050,39,30,wh2_main_def_sorceress_cold_one,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Dark),0,285,heavy
96,0,0,3321,850,85,0.2982456140350877,40,4.0,wh_encourage,lord,cavalry,50,com,200,0,0,0,15,0,def,105.0,65.0,wh2_dlc10_def_cha_supreme_sorceress_dark_3,75,1100,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Dark),0,285,heavy
97,0,0,3957,1200,155,0.34831460674157305,80,3.6,wh_encourage_fear_terror,lord,war_beast,50,com,290,0,0,0,15,0,def,85.0,70.0,wh2_dlc10_def_cha_supreme_sorceress_dark_4,75,1600,40,34,wh_dlc01_chs_manticore,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Dark),0,445,heavy
98,0,0,5499,2300,380,0.7307692307692307,80,3.8,wh_encourage_fear_terror,lord,war_beast,50,com,140,0,0,0,25,0,def,90.0,65.0,wh2_dlc10_def_cha_supreme_sorceress_dark_5,75,2200,46,50,wh2_main_def_dreadlord_female_black_dragon,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Dark),0,520,heavy
99,0,0,2865,300,85,0.2982456140350877,10,4.0,wh_encourage_hideForest,lord,inf_melee,15,com,200,0,0,0,15,0,def,0.0,36.0,wh2_dlc10_def_cha_supreme_sorceress_death_0,75,400,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Death),0,285,heavy
100,0,0,3171,450,85,0.2982456140350877,40,4.0,wh_encourage_hideForest,lord,cavalry,30,com,200,0,0,0,15,0,def,0.0,92.0,wh2_dlc10_def_cha_supreme_sorceress_death_1,75,600,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Death),0,285,heavy
101,0,0,3321,650,200,0.7017543859649122,60,4.0,wh_encourage_fear_hideForest,lord,cavalry,30,com,85,0,0,0,15,0,def,0.0,66.0,wh2_dlc10_def_cha_supreme_sorceress_death_2,75,1050,39,30,wh2_main_def_sorceress_cold_one,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Death),0,285,heavy
102,0,0,3321,850,85,0.2982456140350877,40,4.0,wh_encourage,lord,cavalry,50,com,200,0,0,0,15,0,def,105.0,65.0,wh2_dlc10_def_cha_supreme_sorceress_death_3,75,1100,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Death),0,285,heavy
103,0,0,3957,1200,155,0.34831460674157305,80,3.6,wh_encourage_fear_terror,lord,war_beast,50,com,290,0,0,0,15,0,def,85.0,70.0,wh2_dlc10_def_cha_supreme_sorceress_death_4,75,1600,40,34,wh_dlc01_chs_manticore,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Death),0,445,heavy
104,0,0,5499,2300,380,0.7307692307692307,80,3.8,wh_encourage_fear_terror,lord,war_beast,50,com,140,0,0,0,25,0,def,90.0,65.0,wh2_dlc10_def_cha_supreme_sorceress_death_5,75,2200,46,50,wh2_main_def_dreadlord_female_black_dragon,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Death),0,520,heavy
105,0,0,2865,300,85,0.2982456140350877,10,4.0,wh_encourage_hideForest,lord,inf_melee,15,com,200,0,0,0,15,0,def,0.0,36.0,wh2_dlc10_def_cha_supreme_sorceress_fire_0,75,400,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Fire),0,285,heavy
106,0,0,3171,450,85,0.2982456140350877,40,4.0,wh_encourage_hideForest,lord,cavalry,30,com,200,0,0,0,15,0,def,0.0,92.0,wh2_dlc10_def_cha_supreme_sorceress_fire_1,75,600,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Fire),0,285,heavy
107,0,0,3321,650,200,0.7017543859649122,60,4.0,wh_encourage_fear_hideForest,lord,cavalry,30,com,85,0,0,0,15,0,def,0.0,66.0,wh2_dlc10_def_cha_supreme_sorceress_fire_2,75,1050,39,30,wh2_main_def_sorceress_cold_one,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Fire),0,285,heavy
108,0,0,3321,850,85,0.2982456140350877,40,4.0,wh_encourage,lord,cavalry,50,com,200,0,0,0,15,0,def,105.0,65.0,wh2_dlc10_def_cha_supreme_sorceress_fire_3,75,1100,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Fire),0,285,heavy
109,0,0,3957,1200,155,0.34831460674157305,80,3.6,wh_encourage_fear_terror,lord,war_beast,50,com,290,0,0,0,15,0,def,85.0,70.0,wh2_dlc10_def_cha_supreme_sorceress_fire_4,75,1600,40,34,wh_dlc01_chs_manticore,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Fire),0,445,heavy
110,0,0,5499,2300,380,0.7307692307692307,80,3.8,wh_encourage_fear_terror,lord,war_beast,50,com,140,0,0,0,25,0,def,90.0,65.0,wh2_dlc10_def_cha_supreme_sorceress_fire_5,75,2200,46,50,wh2_main_def_dreadlord_female_black_dragon,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Fire),0,520,heavy
111,0,0,2865,300,85,0.2982456140350877,10,4.0,wh_encourage_hideForest,lord,inf_melee,15,com,200,0,0,0,15,0,def,0.0,36.0,wh2_dlc10_def_cha_supreme_sorceress_shadow_0,75,400,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Shadow),0,285,heavy
112,0,0,3171,450,85,0.2982456140350877,40,4.0,wh_encourage_hideForest,lord,cavalry,30,com,200,0,0,0,15,0,def,0.0,92.0,wh2_dlc10_def_cha_supreme_sorceress_shadow_1,75,600,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Shadow),0,285,heavy
113,0,0,3321,650,200,0.7017543859649122,60,4.0,wh_encourage_fear_hideForest,lord,cavalry,30,com,85,0,0,0,15,0,def,0.0,66.0,wh2_dlc10_def_cha_supreme_sorceress_shadow_2,75,1050,39,30,wh2_main_def_sorceress_cold_one,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Shadow),0,285,heavy
114,0,0,3321,850,85,0.2982456140350877,40,4.0,wh_encourage,lord,cavalry,50,com,200,0,0,0,15,0,def,105.0,65.0,wh2_dlc10_def_cha_supreme_sorceress_shadow_3,75,1100,39,30,wh2_main_def_sorceress_staff,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Shadow),0,285,heavy
115,0,0,3957,1200,155,0.34831460674157305,80,3.6,wh_encourage_fear_terror,lord,war_beast,50,com,290,0,0,0,15,0,def,85.0,70.0,wh2_dlc10_def_cha_supreme_sorceress_shadow_4,75,1600,40,34,wh_dlc01_chs_manticore,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Shadow),0,445,heavy
116,0,0,5499,2300,380,0.7307692307692307,80,3.8,wh_encourage_fear_terror,lord,war_beast,50,com,140,0,0,0,25,0,def,90.0,65.0,wh2_dlc10_def_cha_supreme_sorceress_shadow_5,75,2200,46,50,wh2_main_def_dreadlord_female_black_dragon,0,0.0,0,0,0,0,0,,1,Supreme Sorceress (Shadow),0,520,heavy
117,14,0,6000,1500,29,0.6904761904761905,100,4.3,wh_hideForest,melee_infantry,inf_melee,24,inf_mel,13,0,0,0,0,0,def,0.0,31.0,wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0,92,130,45,46,wh2_main_def_greatsword,0,0.0,0,0,0,0,0,,75,Blades of the Blood Queen (Executioners),0,42,medium
118,0,0,5625,1100,11,0.2894736842105263,5,4.5,wh_hideForest,melee_infantry,inf_melee,20,inf_mel,27,0,0,0,0,20,def,0.0,44.0,wh2_dlc10_def_inf_sisters_of_slaughter,82,90,38,60,wh2_dlc10_def_sisters_of_slaughter_whip,0,0.0,0,0,0,0,0,,75,Sisters of Slaughter,20,38,medium
119,8,0,4875,1050,9,0.28125,5,4.6,wh_hideForest_fear_terror,melee_infantry,inf_melee,24,inf_mel,23,0,0,0,0,20,def,0.0,44.0,wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0,82,90,45,36,wh2_main_def_dual_swords_witch_elves,0,0.0,0,0,0,0,0,,75,Sisters of the Singing Doom (Witch Elves),0,32,medium
120,0,0,4252,950,5,0.20833333333333334,30,4.3,wh_hideForest,missile_infantry,inf_ranged,6,inf_mis,19,0,0,0,0,0,def,0.0,33.0,wh2_dlc10_def_inf_the_bolt_fiends_ror_0,64,100,20,31,wh2_main_def_shortsword,11,0.7857142857142857,3,2,145,1,14,wh2_main_def_repeater_crossbow_ror_0,68,The Bolt-fiends (Darkshards - Shields),55,24,medium
121,0,14,5670,700,6,0.24,30,4.6,wh_chargeReflector_hideForest,melee_infantry,inf_melee,8,inf_mel,19,0,0,0,0,0,def,0.0,33.0,wh2_dlc10_def_inf_the_hellebronai_ror_0,76,100,31,53,wh2_main_def_spear_ror,0,0.0,0,0,0,0,0,,90,The Hellebronai (Dreadspears),55,25,medium
122,0,0,7093,2050,300,0.6818181818181818,50,3.6,wh_fear_terror,monster,inf_melee,45,inf_mel,140,0,0,0,35,0,def,0.0,46.0,wh2_dlc10_def_mon_chill_of_sontar_ror_0,75,5000,61,36,wh2_dlc10_def_war_hydra_ror_0,0,0.0,0,0,0,0,0,,1,Chill of Sontar (War Hydra),0,440,very_heavy
123,0,0,3827,900,155,0.34831460674157305,45,3.6,wh2_fear_rampage_terror,monster,inf_melee,50,inf_mel,290,0,0,0,15,0,def,85.0,70.0,wh2_dlc10_def_mon_feral_manticore_0,56,1600,40,34,wh_dlc03_bst_manticore,0,0.0,0,0,0,0,0,,1,Feral Manticore,0,445,heavy
124,0,25,7093,1800,350,0.7,50,3.6,wh_fear_terror,monster,inf_melee,45,inf_mel,150,0,0,0,35,0,def,0.0,46.0,wh2_dlc10_def_mon_kharibdyss_0,65,5000,55,30,wh2_dlc10_def_kharibdyss,0,0.0,0,0,0,0,0,,1,Kharibdyss,0,500,very_heavy
125,35,0,11250,1800,450,0.5056179775280899,90,3.6,wh_fear_terror_unbreakable,monster,inf_melee,45,inf_mel,440,20,85,0,55,0,def,0.0,60.0,wh2_dlc10_def_mon_war_hydra_boss,65,5000,62,58,wh2_dlc10_def_war_hydra_boss,0,0.0,0,0,0,0,0,,1,The Beast of Raema,0,890,very_heavy
126,0,0,2235,1000,125,0.3333333333333333,0,4.0,wh_encourage_fear_hideForest_unbreakable_terror,hero,inf_melee,25,com,250,0,0,0,0,75,dwf,0.0,32.0,wh2_dlc10_dwf_cha_thane_ghost_summoned_0,80,900,45,60,wh_dlc06_dwf_axe_hero_magical,0,0.0,0,0,0,0,0,,1,Ancestor Spirit,60,375,heavy
127,0,30,6480,1250,33,0.7674418604651163,0,4.3,wh_hideForest_unbreakable,melee_infantry,inf_melee,32,inf_mel,10,0,0,25,0,0,dwf,0.0,40.0,wh2_dlc10_dwf_inf_giant_slayers,100,160,50,30,wh_dlc10_dwf_slayer_axe_great,0,0.0,0,0,0,0,0,,60,Giant Slayers,0,43,light
128,0,18,4950,1900,12,0.2727272727272727,110,5.0,wh_hideForest,melee_cavalry,cavalry,80,cav_shk,32,0,70,0,0,25,hef,0.0,78.0,wh2_dlc10_hef_cav_the_fireborn_ror_0,95,1100,43,41,wh2_main_hef_lance_dragon_princes_fireborn,0,0.0,0,0,0,0,0,,45,The Fireborn (Dragon Princes),35,44,heavy
129,0,0,4140,1000,7,0.25925925925925924,40,4.5,wh_guerrilla_hideForest_mountedFireMove,missile_cavalry,cavalry,40,cav_mis,20,0,0,0,0,0,hef,0.0,105.0,wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0,74,600,36,34,wh2_main_hef_sword_ellyrian_reaver_archers,3,0.15789473684210525,16,1,140,1,19,wh2_main_hef_bow_arrow_rider,45,Heralds of the Wind (Ellyrian Reavers - Bows),0,27,heavy
130,0,0,2916,600,100,0.3333333333333333,15,4.0,wh_encourage_hideForest,lord,inf_ranged,23,com,200,0,0,0,15,0,hef,0.0,36.0,wh2_dlc10_hef_cha_alarielle_the_radiant_0,85,450,45,55,wh2_dlc10_hef_alarielle_sword,0,0.0,0,0,0,0,0,,1,Alarielle the Radiant,0,300,medium
131,0,0,3222,700,100,0.3333333333333333,15,4.0,wh_encourage_hideForest,lord,cavalry,38,com,200,0,0,0,15,0,hef,0.0,90.0,wh2_dlc10_hef_cha_alarielle_the_radiant_1,85,600,45,55,wh2_dlc10_hef_alarielle_sword,0,0.0,0,0,0,0,0,,1,Alarielle the Radiant,0,300,medium
132,0,0,3222,800,100,0.3333333333333333,50,4.0,wh_encourage_hideForest,lord,cavalry,38,com,200,0,0,0,15,0,hef,0.0,78.0,wh2_dlc10_hef_cha_alarielle_the_radiant_2,85,1000,45,55,wh2_dlc10_hef_alarielle_sword,0,0.0,0,0,0,0,0,,1,Alarielle the Radiant,0,300,medium
133,0,0,3810,1100,156,0.4,30,4.0,wh_encourage_fear,lord,war_beast,62,com,234,0,0,0,15,0,hef,110.0,70.0,wh2_dlc10_hef_cha_alarielle_the_radiant_3,85,1300,45,55,wh2_dlc10_hef_alarielle_great_eagle,0,0.0,0,0,0,0,0,,1,Alarielle the Radiant,0,390,heavy
134,0,0,3201,1200,140,0.35,40,4.0,wh2_encourage_guerrilla_hideForest_mountedFireMove,lord,inf_ranged,30,com,260,0,0,0,15,0,hef,0.0,46.0,wh2_dlc10_hef_cha_alith_anar_0,80,500,65,45,wh2_main_hef_prince_sword,250,0.78125,70,1,300,1,320,wh2_dlc10_hef_alith_anar_arrow,1,Alith Anar,0,400,heavy
135,0,0,3201,1200,1,0.5,40,4.0,wh_encourage_hideForest_mountedFireMove_unbreakable,lord,inf_ranged,30,com,1,0,0,0,15,0,hef,0.0,46.0,wh2_dlc10_hef_cha_alith_anar_summoned_0,80,500,65,45,wh2_dlc10_hef_alith_anar_mirror,1,0.5,1,1,300,1,2,wh2_dlc10_hef_alith_anar_mirror_arrow,1,Alith Anar - Decoy,0,2,heavy
136,0,0,3201,1200,70,0.35,40,4.0,wh_encourage_hideForest_mountedFireMove_unbreakable,lord,inf_ranged,30,com,130,0,0,0,15,0,hef,0.0,46.0,wh2_dlc10_hef_cha_alith_anar_summoned_1,80,500,65,45,wh2_dlc10_hef_alith_anar_mirror_1,125,0.78125,35,1,300,1,160,wh2_dlc10_hef_alith_anar_mirror_arrow_upgraded,1,Alith Anar - Decoy,0,200,heavy
137,0,35,2766,900,110,0.3055555555555556,40,4.0,wh_chargeReflectorVsL_encourage_hideForest,hero,inf_ranged,22,com,250,0,0,0,15,0,hef,0.0,40.0,wh2_dlc10_hef_cha_handmaiden_0,75,400,40,52,wh2_dlc10_hef_handmaiden_spear,125,0.6944444444444444,55,1,180,1,180,wh2_dlc10_hef_longbow_arrow_handmaiden,1,Handmaiden of the Everqueen,0,360,heavy
138,0,35,3132,1000,110,0.3055555555555556,40,4.0,wh_encourage_hideForest_mountedFireMove,hero,cavalry,42,com,250,0,0,0,15,0,hef,0.0,90.0,wh2_dlc10_hef_cha_handmaiden_1,75,600,40,52,wh2_dlc10_hef_handmaiden_spear,125,0.6944444444444444,55,1,180,1,180,wh2_dlc10_hef_longbow_arrow_handmaiden,1,Handmaiden of the Everqueen,0,360,heavy
139,0,35,3132,1100,110,0.3055555555555556,70,4.0,wh_encourage_hideForest_mountedFireMove,hero,cavalry,42,com,250,0,0,0,15,0,hef,0.0,78.0,wh2_dlc10_hef_cha_handmaiden_2,75,1000,40,52,wh2_dlc10_hef_handmaiden_spear,125,0.6944444444444444,55,1,180,1,180,wh2_dlc10_hef_longbow_arrow_handmaiden,1,Handmaiden of the Everqueen,0,360,heavy
140,0,0,2565,300,85,0.2982456140350877,15,4.0,wh_encourage_hideForest,hero,inf_ranged,15,com,200,0,0,0,15,0,hef,0.0,35.0,wh2_dlc10_hef_cha_mage_heavens_0,60,300,36,28,wh2_main_hef_mage_staff,0,0.0,0,0,0,0,0,,1,Mage (Heavens),0,285,medium
141,0,0,2886,450,85,0.2982456140350877,25,4.0,wh_encourage_hideForest,hero,cavalry,30,com,200,0,0,0,15,0,hef,0.0,90.0,wh2_dlc10_hef_cha_mage_heavens_1,60,600,36,28,wh2_main_hef_mage_staff,0,0.0,0,0,0,0,0,,1,Mage (Heavens),0,285,medium
142,30,0,3135,750,85,0.2982456140350877,60,4.6,wh_encourage,hero,war_machine,64,com,200,0,0,0,15,0,hef,0.0,78.0,wh2_dlc10_hef_cha_mage_heavens_2,60,1300,24,18,wh2_main_hef_mage_chariot,0,0.0,0,0,0,0,0,,2,Mage (Heavens),0,285,medium
143,0,0,2565,300,85,0.2982456140350877,15,4.0,wh_encourage_hideForest,hero,inf_ranged,15,com,200,0,0,0,15,0,hef,0.0,35.0,wh2_dlc10_hef_cha_mage_shadows_0,60,300,36,28,wh2_main_hef_mage_staff,0,0.0,0,0,0,0,0,,1,Mage (Shadows),0,285,medium
144,0,0,2886,450,85,0.2982456140350877,25,4.0,wh_encourage_hideForest,hero,cavalry,30,com,200,0,0,0,15,0,hef,0.0,90.0,wh2_dlc10_hef_cha_mage_shadows_1,60,600,36,28,wh2_main_hef_mage_staff,0,0.0,0,0,0,0,0,,1,Mage (Shadows),0,285,medium
145,30,0,3135,750,85,0.2982456140350877,60,4.6,wh_encourage,hero,war_machine,64,com,200,0,0,0,15,0,hef,0.0,78.0,wh2_dlc10_hef_cha_mage_shadows_2,60,1300,24,18,wh2_main_hef_mage_chariot,0,0.0,0,0,0,0,0,,2,Mage (Shadows),0,285,medium
146,0,0,3006,1200,140,0.35,40,4.0,wh_encourage_hideForest_mountedFireMove,hero,inf_ranged,30,com,260,0,0,0,15,0,hef,0.0,46.0,wh2_dlc10_hef_cha_shadow_walker,80,500,40,45,wh2_main_hef_prince_sword,250,0.78125,70,1,300,1,320,wh2_dlc10_hef_alith_anar_arrow,1,Hand of the Shadow Crown,0,400,heavy
147,0,0,5250,575,5,0.14705882352941177,60,4.2,wh_fear_hideForest_immPsy_guerrilla,melee_infantry,inf_melee,12,inf_mel,29,0,-25,0,0,20,hef,0.0,36.0,wh2_dlc10_hef_inf_dryads_0,65,140,33,24,wh_dlc05_wef_dryads_claw,0,0.0,0,0,0,0,0,,75,Dryads,0,34,medium
148,0,0,5040,1400,10,0.3125,40,4.3,wh_encourage_hideForest,missile_infantry,inf_ranged,7,inf_mis,22,0,0,0,0,0,hef,0.0,36.0,wh2_dlc10_hef_inf_everqueens_court_guards_ror_0,92,100,43,51,wh2_dlc10_hef_sword_sisters,16,0.7272727272727273,6,1,180,1,22,wh2_dlc10_hef_longbow_arrow_everqueen_court_guard,60,Everqueen's Court Guards (Sisters of Avelorn),0,32,medium
149,0,20,6000,1650,25,0.6944444444444444,100,4.9,wh2_chargeReflector_fear_hideForest,melee_infantry,inf_melee,10,inf_mel,11,0,0,0,0,30,hef,0.0,32.0,wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0,100,140,45,53,wh2_main_hef_halberd_ror,0,0.0,0,0,0,0,0,,75,Keepers of the Flame (Phoenix Guard),0,36,heavy
150,12,0,3690,1100,10,0.29411764705882354,30,4.6,wh_guerrilla_stalk_mountedFireMove,missile_infantry,inf_ranged,12,inf_mis,24,0,0,0,0,0,hef,0.0,38.0,wh2_dlc10_hef_inf_shadow_walkers_0,76,100,40,27,wh2_dlc10_hef_dual_swords_shadow,5,0.18518518518518517,22,1,180,1,27,wh2_dlc10_hef_longbow_arrow_shadow_walker,45,Shadow-walkers,0,34,medium
151,0,0,4800,850,10,0.3125,30,4.3,wh_guerrilla_stalk_mountedFireMove,missile_infantry,inf_ranged,10,inf_mis,22,0,0,0,0,0,hef,0.0,38.0,wh2_dlc10_hef_inf_shadow_warriors_0,72,100,36,22,wh2_dlc10_hef_sword_shadow,4,0.18181818181818182,18,1,180,1,22,wh2_dlc10_hef_longbow_arrow_shadow,60,Shadow Warriors,0,32,medium
