main_units_tables																																																		
36																																																		
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitement_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	unknown25	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_thread	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	0	melee_infantry	1	False	wh2_dlc09_tmb_inf_tomb_guard_1	120	0	850	wh_main_shp_transport	1	1	120	0	0			wh2_dlc09_tmb_inf_tomb_guard_1	0	heavy		False	False	0	1645496267	0	True		wh2_dlc09_vo_culture_Tomb_Kings	infantry_spear_halberd	infantry_spear_halberd	3	False	tmb_tomb_guard		False	True		850	0	False	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	1	melee_infantry	1	False	wh2_dlc09_tmb_inf_tomb_guard_ror	120	1	1050	wh_main_shp_transport	1	1	120	0	0			wh2_dlc09_tmb_inf_tomb_guard_ror	0	heavy		False	False	0	510510408	0	True		wh2_dlc09_vo_culture_Tomb_Kings	infantry_sword_dual	infantry_sword_dual	5	False	tmb_tomb_guard		False	True		1050	0	False	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	True	wh_main_vo_actor_default	0	False	False	1	False	False	
	0	war_beast	1	False	wh2_dlc09_tmb_mon_carrion_0	24	0	350	wh_main_shp_transport	1	1	24	0	0			wh2_dlc09_tmb_mon_carrion_0	0	heavy		False	False	0	532453956	0	True		wh2_dlc09_vo_culture_Carrion	wh2_dlc09_tmb_carrion	wh2_dlc09_tmb_carrion	2	False	tmb_carrion		False	True		350	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	1	war_beast	1	False	wh2_dlc09_tmb_mon_carrion_ror	10	1	500	wh_main_shp_transport	1	1	10	0	0			wh2_dlc09_tmb_mon_carrion_ror	0	heavy		False	False	0	1067877653	0	True		wh2_dlc09_vo_culture_Carrion	wh2_dlc09_tmb_carrion	wh2_dlc09_tmb_carrion	5	True	tmb_carrion		False	True		500	0	False	vo_culture_None	True	wh_main_vo_actor_default	0	False	False	1	False	False	
	0	war_beast	1	False	wh2_dlc09_tmb_mon_dire_wolves	80	0	525	wh_main_shp_transport	1	1	80	0	0			wh2_dlc09_tmb_mon_dire_wolves	0	heavy		False	False	0	1210430920	0	True		wh2_dlc09_vo_culture_Tomb_Kings_Dire_Wolf	war_beast	war_beast	1	False	vamp_dire_wolf		False	True		600	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	0	war_beast	1	False	wh2_dlc09_tmb_mon_fell_bats	60	0	375	wh_main_shp_transport	1	1	80	0	0			wh2_dlc09_tmb_mon_fell_bats	0	heavy		False	False	0	966540438	0	True		wh2_dlc09_vo_culture_Tomb_Kings_Fell_Bat	vmp_fell_bats	vmp_fell_bats	1	False	vamp_fell_bat		False	True		450	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	0	monster	3	False	wh2_dlc09_tmb_mon_heirotitan_0	1	0	2000	wh_main_shp_transport	1	1	1	0	0			wh2_dlc09_tmb_mon_heirotitan_0	0	very_heavy		False	False	0	1256415718	0	True		wh2_dlc09_vo_culture_Heirotitan	wh2_dlc09_tmb_hierotitan	wh2_dlc09_tmb_hierotitan	5	True	tmb_hierotitan		True	False		2000	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	2	False	False	
	0	monster	3	False	wh2_dlc09_tmb_mon_necrosphinx_0	1	0	2000	wh_main_shp_transport	1	1	1	0	0			wh2_dlc09_tmb_mon_necrosphinx_0	0	super_heavy		False	False	0	1083675797	0	True		wh2_dlc09_vo_culture_Necrosphinx	wh2_dlc09_tmb_necrosphinx	wh2_dlc09_tmb_necrosphinx	5	True	tmb_necrosphinx		True	False		2000	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	True	True	1	False	False	
	1	monster	3	False	wh2_dlc09_tmb_mon_necrosphinx_ror	1	1	2350	wh_main_shp_transport	1	1	1	0	0			wh2_dlc09_tmb_mon_necrosphinx_ror	0	super_heavy		False	False	0	1182866594	0	True		wh2_dlc09_vo_culture_Necrosphinx	wh2_dlc09_tmb_necrosphinx	wh2_dlc09_tmb_necrosphinx	5	True	tmb_necrosphinx		True	False		2350	0	True	vo_culture_None	True	wh_main_vo_actor_default	0	True	True	1	False	False	
	0	monstrous_infantry	2	False	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	16	0	1200	wh_main_shp_transport	1	1	12	0	0			wh2_dlc09_tmb_mon_sepulchral_stalkers_0	0	heavy		False	False	0	1892224675	0	True		wh2_dlc09_vo_culture_Sepulchral_Stalker	wh2_dlc09_tmb_sepulchral_stalkers	wh2_dlc09_tmb_sepulchral_stalkers	3	True	tmb_stalkers		False	True		1080	120	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	1	monstrous_infantry	2	False	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	16	1	1350	wh_main_shp_transport	1	1	12	0	0			wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	0	heavy		False	False	0	1864283690	0	True		wh2_dlc09_vo_culture_Sepulchral_Stalker	wh2_dlc09_tmb_sepulchral_stalkers	wh2_dlc09_tmb_sepulchral_stalkers	5	True	tmb_stalkers		False	True		1215	135	False	vo_culture_None	True	wh_main_vo_actor_default	0	False	False	1	False	False	
	0	monster	2	False	wh2_dlc09_tmb_mon_tomb_scorpion_0	1	0	1000	wh_main_shp_transport	1	1	1	0	0			wh2_dlc09_tmb_mon_tomb_scorpion_0	0	super_heavy		False	False	0	467001419	0	True		wh2_dlc09_vo_culture_Tomb_Scorpion	wh2_dlc09_tmb_scorpion	wh2_dlc09_tmb_scorpion	4	True	tmb_tomb_scorpion		True	False		1000	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	True	True	3	False	False	
	0	monstrous_infantry	2	False	wh2_dlc09_tmb_mon_ushabti_0	16	0	900	wh_main_shp_transport	1	1	16	0	0			wh2_dlc09_tmb_mon_ushabti_0	0	heavy		False	False	0	2123862687	0	True		wh2_dlc09_vo_culture_Ushabti	wh2_dlc09_tmb_ushabti	wh2_dlc09_tmb_ushabti	3	True	tmb_ushabti		False	True		900	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	-1	monstrous_infantry	2	False	wh2_dlc09_tmb_mon_ushabti_0_summoned	16	0	900	wh_main_shp_transport	1	1	16	0	0			wh2_dlc09_tmb_mon_ushabti_0_summoned	0	heavy		False	False	0	2131135410	0	True		wh2_dlc09_vo_culture_Ushabti	wh2_dlc09_tmb_ushabti	wh2_dlc09_tmb_ushabti	3	True	tmb_ushabti		False	True		450	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	0	False	False	
	0	monstrous_infantry	2	False	wh2_dlc09_tmb_mon_ushabti_1	12	0	1100	wh_main_shp_transport	1	1	12	0	0			wh2_dlc09_tmb_mon_ushabti_1	0	heavy		False	False	0	1367379748	0	True		wh2_dlc09_vo_culture_Ushabti	wh2_dlc09_tmb_ushabti_bow	wh2_dlc09_tmb_ushabti_bow	4	True	tmb_ushabti		False	True		220	880	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	1	monstrous_infantry	2	False	wh2_dlc09_tmb_mon_ushabti_ror	12	1	1250	wh_main_shp_transport	1	1	12	0	0			wh2_dlc09_tmb_mon_ushabti_ror	0	heavy		False	False	0	1151998778	0	True		wh2_dlc09_vo_culture_Ushabti	wh2_dlc09_tmb_ushabti_bow	wh2_dlc09_tmb_ushabti_bow	5	True	tmb_ushabti		False	True		260	1170	False	vo_culture_None	True	wh_main_vo_actor_default	0	False	False	1	False	False	
	0	monster	3	False	wh2_dlc09_tmb_mon_khemrian_warsphinx_0	4	0	1800	wh_main_shp_transport	1	1	4	0	0			wh2_dlc09_tmb_veh_khemrian_warsphinx_0	0	super_heavy		False	False	0	1103447859	0	True		wh2_dlc09_vo_culture_Warsphinx	wh2_dlc09_tmb_warsphinx	wh2_dlc09_tmb_warsphinx	5	True	tmb_warsphinx		True	False		1800	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	True	True	2	False	False	
	0	chariot	1	False	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	24	0	850	wh_main_shp_transport	1	1	24	0	0			wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	0	heavy		False	False	0	870297244	0	True		wh2_dlc09_vo_culture_Tomb_Kings	missile_chariot	missile_chariot	2	False	default		False	True	composite_scene\porthole\tmb_skeleton_archer_chariot_porthole_01.csc	567	283	False	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	False	wh_main_vo_actor_default	0	True	False	5	False	False	
	0	chariot	1	False	wh2_dlc09_tmb_veh_skeleton_chariot_0	24	0	750	wh_main_shp_transport	1	1	24	0	0			wh2_dlc09_tmb_veh_skeleton_chariot_0	0	heavy		False	False	0	1962559026	0	True		wh2_dlc09_vo_culture_Tomb_Kings	chariot	chariot	1	False	default		False	True	composite_scene\porthole\tmb_skeleton_chariot_porthole_01.csc	750	0	False	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	False	wh_main_vo_actor_default	0	True	False	6	False	False	
	-1	melee_cavalry	1	False	wh2_dlc10_def_cav_doomfire_warlocks_0	60	0	1100	wh_main_shp_transport	1	1	60	0	1100			wh2_dlc10_def_cav_doomfire_warlocks_0	275	medium		False	False	0	843447413	0	True		wh2_main_vo_culture_Dark_Elves	wh2_dlc10_magic_melee_cav	wh2_dlc10_magic_melee_cav	4	False	emp_reiksguard		False	True		1100	0	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	6	False	False	
	1	melee_cavalry	3	False	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	48	1	1550	wh_main_shp_transport	1	1	48	0	1550			wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	388	heavy		False	False	0	1886445989	0	True		wh2_main_vo_culture_Dark_Elves	wh2_main_cold_one	wh2_main_cold_one	5	False	liz_cold_one_riders		False	True		1550	0	False	vo_culture_None	True	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	1	False	False	
	1	missile_cavalry	1	False	wh2_dlc10_def_cav_raven_heralds_ror_0	24	1	1000	wh_main_shp_transport	1	1	24	0	1000			wh2_dlc10_def_cav_raven_heralds_ror_0	200	medium		False	False	0	1908005214	0	True		wh2_main_vo_culture_Dark_Elves	wh2_dlc10_flying_missile_cavalry	wh2_dlc10_flying_missile_cavalry	3	False	emp_reiksguard		False	True		100	900	False	vo_culture_None	True	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	1	False	False	
	1	melee_cavalry	1	False	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	60	1	1300	wh_main_shp_transport	1	1	60	0	1300			wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	325	medium		False	False	0	2487594	0	True		wh2_main_vo_culture_Dark_Elves	wh2_dlc10_magic_melee_cav	wh2_dlc10_magic_melee_cav	4	False	emp_reiksguard		False	True		1300	0	False	vo_culture_None	True	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	1	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_crone_0	1	0	1250	wh_main_shp_transport	1	1	1	0	1250			wh2_dlc10_def_cha_crone_0	312	heavy		False	False	0	709911386	0	False		wh2_main_vo_culture_Dark_Elves	lord_infantry_sword	lord_infantry_sword	0	True	emp_general_foot		True	False		1300	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Crone_Hellebron	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_crone_1	1	0	1350	wh_main_shp_transport	1	1	1	0	1350			wh2_dlc10_def_cha_crone_1	337	heavy		False	False	0	1660634383	0	False		wh2_main_vo_culture_Dark_Elves	lord_cavalry	lord_cavalry	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	True	False		1400	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Crone_Hellebron	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_crone_4	3	0	2000	wh_main_shp_transport	1	1	1	0	2000			wh2_dlc10_def_cha_crone_4	500	heavy		False	False	0	2135239145	0	False		wh2_main_vo_culture_Dark_Elves	lord_chariot	lord_chariot	0	True	emp_general_foot	wh2_main_cam_mnt_def_cauldron_of_blood	True	False		2000	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Crone_Hellebron	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_crone_5	1	0	1900	wh_main_shp_transport	1	1	1	0	1900			wh2_dlc10_def_cha_crone_5	475	heavy		False	False	0	1346839909	0	False		wh2_main_vo_culture_Dark_Elves	lord_dragon	lord_dragon	0	True	emp_general_foot	wh2_dlc10_cam_mnt_def_manticore	True	False		1900	0	True	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Crone_Hellebron	0	True	False	0	False	False	
	-1	hero	1	False	wh2_dlc10_def_cha_sorceress_beasts_0	1	0	300	wh_main_shp_transport	1	1	1	0	1000			wh2_dlc10_def_cha_sorceress_beasts_0	250	heavy		False	False	0	160283783	0	False		wh2_main_vo_culture_Dark_Elves	wizard_beasts	wizard_beasts	0	True	emp_general_foot		True	False		300	0	False	vo_culture_None	True	wh2_main_vo_actor_Dark_Elves_Sorceress	0	True	False	2	False	False	
	-1	hero	1	False	wh2_dlc10_def_cha_sorceress_beasts_1	1	0	450	wh_main_shp_transport	1	1	1	0	1100			wh2_dlc10_def_cha_sorceress_beasts_1	275	heavy		False	False	0	2093092895	0	False		wh2_main_vo_culture_Dark_Elves	wizard_beasts	wizard_beasts	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	True	False		450	0	False	vo_culture_None	True	wh2_main_vo_actor_Dark_Elves_Sorceress	0	True	False	2	False	False	
	-1	hero	1	False	wh2_dlc10_def_cha_sorceress_beasts_2	1	0	650	wh_main_shp_transport	1	1	1	0	1400			wh2_dlc10_def_cha_sorceress_beasts_2	350	heavy		False	False	0	1892161476	0	False		wh2_main_vo_culture_Dark_Elves	wizard_beasts	wizard_beasts	0	True	emp_general_foot	wh2_main_cam_mnt_def_cold_one	True	False		650	0	False	vo_culture_None	True	wh2_main_vo_actor_Dark_Elves_Sorceress	0	True	False	2	False	False	
	-1	hero	1	False	wh2_dlc10_def_cha_sorceress_beasts_3	1	0	850	wh_main_shp_transport	1	1	1	0	1500			wh2_dlc10_def_cha_sorceress_beasts_3	375	heavy		False	False	0	361024444	0	False		wh2_main_vo_culture_Dark_Elves	wizard_beasts	wizard_beasts	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_pegasus	True	False		850	0	False	vo_culture_None	True	wh2_main_vo_actor_Dark_Elves_Sorceress	0	True	False	2	False	False	
	-1	hero	1	False	wh2_dlc10_def_cha_sorceress_death_0	1	0	300	wh_main_shp_transport	1	1	1	0	1000			wh2_dlc10_def_cha_sorceress_death_0	250	heavy		False	False	0	634289157	0	False		wh2_main_vo_culture_Dark_Elves	wizard_death	wizard_death	0	True	emp_general_foot		True	False		300	0	False	vo_culture_None	True	wh2_main_vo_actor_Dark_Elves_Sorceress	0	True	False	2	False	False	
	-1	hero	1	False	wh2_dlc10_def_cha_sorceress_death_1	1	0	450	wh_main_shp_transport	1	1	1	0	1100			wh2_dlc10_def_cha_sorceress_death_1	275	heavy		False	False	0	1351772459	0	False		wh2_main_vo_culture_Dark_Elves	wizard_death	wizard_death	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	True	False		450	0	False	vo_culture_None	True	wh2_main_vo_actor_Dark_Elves_Sorceress	0	True	False	2	False	False	
	-1	hero	1	False	wh2_dlc10_def_cha_sorceress_death_2	1	0	650	wh_main_shp_transport	1	1	1	0	1400			wh2_dlc10_def_cha_sorceress_death_2	350	heavy		False	False	0	843227916	0	False		wh2_main_vo_culture_Dark_Elves	wizard_death	wizard_death	0	True	emp_general_foot	wh2_main_cam_mnt_def_cold_one	True	False		650	0	False	vo_culture_None	True	wh2_main_vo_actor_Dark_Elves_Sorceress	0	True	False	2	False	False	
	-1	hero	1	False	wh2_dlc10_def_cha_sorceress_death_3	1	0	850	wh_main_shp_transport	1	1	1	0	1500			wh2_dlc10_def_cha_sorceress_death_3	375	heavy		False	False	0	1107846735	0	False		wh2_main_vo_culture_Dark_Elves	wizard_death	wizard_death	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_pegasus	True	False		850	0	False	vo_culture_None	True	wh2_main_vo_actor_Dark_Elves_Sorceress	0	True	False	2	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_beasts_0	1	0	300	wh_main_shp_transport	1	1	1	0	1000			wh2_dlc10_def_cha_supreme_sorceress_beasts_0	250	heavy		False	False	0	198348411	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	lord_wizard_beasts	0	True	emp_general_foot		True	False		300	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_beasts_1	1	0	450	wh_main_shp_transport	1	1	1	0	1100			wh2_dlc10_def_cha_supreme_sorceress_beasts_1	275	heavy		False	False	0	505125384	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	lord_wizard_beasts	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	True	False		450	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_beasts_2	1	0	650	wh_main_shp_transport	1	1	1	0	1400			wh2_dlc10_def_cha_supreme_sorceress_beasts_2	350	heavy		False	False	0	2028314201	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	lord_wizard_beasts	0	True	emp_general_foot	wh2_main_cam_mnt_def_cold_one	True	False		650	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_beasts_3	1	0	850	wh_main_shp_transport	1	1	1	0	1500			wh2_dlc10_def_cha_supreme_sorceress_beasts_3	375	heavy		False	False	0	421593280	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	lord_wizard_beasts	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_pegasus	True	False		850	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_beasts_4	1	0	1200	wh_main_shp_transport	1	1	1	0	1900			wh2_dlc10_def_cha_supreme_sorceress_beasts_4	475	heavy		False	False	0	457603640	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	lord_wizard_beasts	0	True	emp_general_foot	wh2_dlc10_cam_mnt_def_manticore	True	False		1200	0	True	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_beasts_5	1	0	2300	wh_main_shp_transport	1	1	1	0	2300			wh2_dlc10_def_cha_supreme_sorceress_beasts_5	575	heavy		False	False	0	1389392179	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	lord_wizard_beasts	0	True	emp_general_foot	wh2_main_cam_mnt_def_black_dragon	True	False		2300	0	True	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_dark_0	1	0	300	wh_main_shp_transport	1	1	1	0	1000			wh2_dlc10_def_cha_supreme_sorceress_dark_0	250	heavy		False	False	0	1736322381	0	False		wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	wh2_main_lord_wizard_dark	0	True	emp_general_foot		True	False		300	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_dark_1	1	0	450	wh_main_shp_transport	1	1	1	0	1100			wh2_dlc10_def_cha_supreme_sorceress_dark_1	275	heavy		False	False	0	1768772686	0	False		wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	wh2_main_lord_wizard_dark	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	True	False		450	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_dark_2	1	0	650	wh_main_shp_transport	1	1	1	0	1400			wh2_dlc10_def_cha_supreme_sorceress_dark_2	350	heavy		False	False	0	253898867	0	False		wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	wh2_main_lord_wizard_dark	0	True	emp_general_foot	wh2_main_cam_mnt_def_cold_one	True	False		650	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_dark_3	1	0	850	wh_main_shp_transport	1	1	1	0	1500			wh2_dlc10_def_cha_supreme_sorceress_dark_3	375	heavy		False	False	0	2076975887	0	False		wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	wh2_main_lord_wizard_dark	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_pegasus	True	False		850	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_dark_4	1	0	1200	wh_main_shp_transport	1	1	1	0	1900			wh2_dlc10_def_cha_supreme_sorceress_dark_4	475	heavy		False	False	0	2048406424	0	False		wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	wh2_main_lord_wizard_dark	0	True	emp_general_foot	wh2_dlc10_cam_mnt_def_manticore	True	False		1200	0	True	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_dark_5	1	0	2300	wh_main_shp_transport	1	1	1	0	2300			wh2_dlc10_def_cha_supreme_sorceress_dark_5	575	heavy		False	False	0	607297318	0	False		wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	wh2_main_lord_wizard_dark	0	True	emp_general_foot	wh2_main_cam_mnt_def_black_dragon	True	False		2300	0	True	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_death_0	1	0	300	wh_main_shp_transport	1	1	1	0	1000			wh2_dlc10_def_cha_supreme_sorceress_death_0	250	heavy		False	False	0	203470984	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_death	lord_wizard_death	0	True	emp_general_foot		True	False		300	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_death_1	1	0	450	wh_main_shp_transport	1	1	1	0	1100			wh2_dlc10_def_cha_supreme_sorceress_death_1	275	heavy		False	False	0	852361845	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_death	lord_wizard_death	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	True	False		450	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_death_2	1	0	650	wh_main_shp_transport	1	1	1	0	1400			wh2_dlc10_def_cha_supreme_sorceress_death_2	350	heavy		False	False	0	486869774	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_death	lord_wizard_death	0	True	emp_general_foot	wh2_main_cam_mnt_def_cold_one	True	False		650	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_death_3	1	0	850	wh_main_shp_transport	1	1	1	0	1500			wh2_dlc10_def_cha_supreme_sorceress_death_3	375	heavy		False	False	0	1740753243	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_death	lord_wizard_death	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_pegasus	True	False		850	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_death_4	1	0	1200	wh_main_shp_transport	1	1	1	0	1900			wh2_dlc10_def_cha_supreme_sorceress_death_4	475	heavy		False	False	0	1020488853	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_death	lord_wizard_death	0	True	emp_general_foot	wh2_dlc10_cam_mnt_def_manticore	True	False		1200	0	True	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_death_5	1	0	2300	wh_main_shp_transport	1	1	1	0	2300			wh2_dlc10_def_cha_supreme_sorceress_death_5	575	heavy		False	False	0	374692594	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_death	lord_wizard_death	0	True	emp_general_foot	wh2_main_cam_mnt_def_black_dragon	True	False		2300	0	True	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_fire_0	1	0	300	wh_main_shp_transport	1	1	1	0	1000			wh2_dlc10_def_cha_supreme_sorceress_fire_0	250	heavy		False	False	0	2096667383	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_fire	lord_wizard_fire	0	True	emp_general_foot		True	False		300	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
	-1	lord	1	False	wh2_dlc10_def_cha_supreme_sorceress_fire_1	1	0	450	wh_main_shp_transport	1	1	1	0	1100			wh2_dlc10_def_cha_supreme_sorceress_fire_1	275	heavy		False	False	0	1959988510	0	False		wh2_main_vo_culture_Dark_Elves	lord_wizard_fire	lord_wizard_fire	0	True	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	True	False		450	0	False	vo_culture_None	True	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	True	False	0	False	False	
