armour	category	charge_bonus	class	key	melee_attack	melee_defence	morale	bonus_hit_points	primary_melee_weapon	attribute_group	damage_mod_flames	damage_mod_magic	damage_mod_physical	damage_mod_missiles	damage_mod_all
wh2_main_body_25	cavalry	60	cav_shk	wh_main_grn_cav_savage_orc_boar_boy_big_uns	28	14	68	112	wh_main_grn_orc_boar_choppa_savage_big_uns	wh_hideForest	0	0	25	0	0
wh2_main_body_90	cavalry	50	cav_shk	wh_dlc06_grn_cav_broken_tusks_mob_0	27	29	78	112	wh_main_grn_orc_boar_spear	wh_encourage_hideForest	0	0	0	0	0
wh2_main_body_60	cavalry	50	cav_shk	wh_main_grn_cav_orc_boar_boy_big_uns	22	20	68	112	wh_main_grn_orc_boar_spear	wh_hideForest	0	0	0	0	0
wh2_main_leather_45	war_machine	38	chariot	wh_dlc06_grn_cav_teef_robbers_0	20	29	55	748	wh_main_grn_wolf_chariot	wh_guerrilla_hideForest	0	0	0	0	0
wh2_main_leather_45	war_machine	38	chariot	wh_main_grn_cav_goblin_wolf_chariot	16	20	45	748	wh_main_grn_wolf_chariot		0	0	0	0	0
wh2_main_body_70	war_beast	90	com	wh_dlc05_grn_cha_snorko_one_finger_1	44	34	70	5700	wh_main_grn_wyvern	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_body_70	war_beast	85	com	wh_main_grn_cha_orc_warboss_1	45	31	70	5700	wh_main_grn_wyvern	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_body_70	war_beast	80	com	wh_main_grn_cha_azhag_the_slaughterer_1	50	24	72	5700	wh_main_grn_wyvern_skullmuncha	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_heavy_metal_160	war_machine	80	chariot	wh_main_emp_veh_steam_tank_driver	30	10	100	9052	wh_main_steamtank	wh_fear_terror_unbreakable	0	0	0	0	0
wh2_main_chainmail_30	inf_melee	12	inf_mel	wh_dlc08_tmb_test_unit	40	30	55	44	wh_main_sword	wh_hideForest	0	0	0	0	0
wh2_main_leather_15	artillery	5	art_fld	wh_dlc06_grn_art_hammer_of_gork_0	13	10	50	45	wh_main_sword_short	wh_cantRun	0	0	0	0	0
wh2_main_leather_25	cavalry	10	cav_mis	wh_dlc06_grn_cav_mogrubbs_marauders_0	19	21	48	41	wh_main_sword_short	wh_guerrilla_hideForest_mountedFireMove_immPsy	0	0	0	0	0
wh2_main_leather_15	artillery	5	art_fld	wh_main_grn_art_doom_diver_catapult	10	6	40	45	wh_main_sword_short	wh_cantRun	0	0	0	0	0
wh2_main_leather_15	artillery	5	art_fld	wh_main_grn_art_goblin_rock_lobber	10	6	40	45	wh_main_sword_short	wh_cantRun_expendable	0	0	0	0	0
wh2_main_leather_25	cavalry	10	cav_mis	wh_main_grn_cav_goblin_wolf_riders_1	15	14	38	41	wh_main_sword_short	wh_expendable_guerrilla_hideForest_mountedFireMove	0	0	0	0	0
wh2_main_leather_25	inf_ranged	5	inf_mis	wh_main_grn_inf_goblin_archers	10	15	40	43	wh_main_sword_short	wh_expendable_hideForest	0	0	0	0	0
wh2_main_plate_60	war_machine	80	chariot	wh_main_vmp_veh_black_coach	24	10	40	5940	wh_main_vmp_black_coach	wh_fear_terror_undead	0	0	0	0	0
wh2_main_body_10	inf_melee	22	inf_mel	wh_dlc04_vmp_mon_devils_swartzhafen_0	45	34	72	387	wh_main_vmp_claws_vargheist	wh_fear_guerrilla_undead_terror	0	0	0	0	0
wh2_main_body_10	inf_melee	22	inf_mel	wh_main_vmp_mon_vargheists	38	24	62	387	wh_main_vmp_claws_vargheist	wh_fear_undead	0	0	0	0	0
wh2_main_body_40	inf_melee	50	inf_mel	wh_main_vmp_mon_varghulf	50	42	40	7040	wh_main_vmp_claws_varghulf	wh_fear_terror_undead	0	0	0	0	0
wh_main_body_0	inf_melee	6	inf_mel	wh_main_vmp_mon_fell_bats	14	44	30	62	wh_main_vmp_fell_bats	wh_fear_undead	0	0	0	0	0
wh_main_body_0	inf_melee	6	inf_mel	wh2_dlc09_tmb_mon_fell_bats	14	44	30	62	wh_main_vmp_fell_bats	wh_fear_undead	0	0	0	0	0
wh_main_body_0	inf_melee	25	com	wh_main_vmp_cha_banshee	32	38	40	3172	wh_main_vmp_hero_banshee	wh_encourage_fear_hideForest_terror_undead	0	0	75	0	0
wh2_main_body_70	war_beast	40	com	wh_dlc05_vmp_cha_red_duke_3	48	44	80	7428	wh_main_vmp_hero_zombie_dragon	wh_encourage_fear_terror_undead	0	0	0	25	0
wh2_main_body_70	war_beast	40	com	wh_main_vmp_cha_mannfred_von_carstein_3	46	46	80	7428	wh_main_vmp_hero_zombie_dragon	wh_encourage_fear_terror_undead	0	0	0	25	0
wh2_main_body_70	war_beast	40	com	wh_main_vmp_cha_vampire_lord_3	44	44	80	7428	wh_main_vmp_hero_zombie_dragon	wh_encourage_fear_terror_undead	0	0	0	25	0
wh_main_body_0	inf_melee	18	inf_mel	wh_main_vmp_inf_cairn_wraiths	24	20	38	74	wh_main_vmp_scythe_cairnwraith	wh_fear_hideForest_terror_undead	0	0	75	0	0
wh_main_body_0	cavalry	34	cav_mel	wh_dlc04_vmp_cav_chillgheists_0	29	29	48	80	wh_main_vmp_scythe_chillgheist	wh_fear_guerrilla_hideForest_terror_undead	0	0	75	0	0
wh_main_body_0	cavalry	34	cav_mel	wh_main_vmp_cav_hexwraiths	24	20	38	80	wh_main_vmp_scythe_hexwraith	wh_fear_guerrilla_hideForest_terror_undead	0	0	75	0	0
wh_main_body_0	cavalry	34	cav_mel	wh2_dlc09_tmb_cav_hexwraiths	24	20	38	80	wh_main_vmp_scythe_hexwraith	wh_fear_guerrilla_hideForest_terror_undead	0	0	75	0	0
wh2_main_bone_20	inf_melee	4	inf_mel	wh_main_vmp_inf_skeleton_warriors_1	14	30	30	53	wh_main_vmp_spear	wh_chargeReflectorVsL_fear_hideForest_undead	0	0	0	0	0
wh2_main_leather_45	war_machine	12	com	wh_dlc04_vmp_cha_master_necromancer_1	33	33	66	5652	wh_main_vmp_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_45	war_machine	12	com	wh_dlc04_vmp_cha_master_necromancer_2	33	33	66	5652	wh_main_vmp_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_45	war_machine	12	com	wh_dlc04_vmp_cha_master_necromancer_3	33	33	66	5652	wh_main_vmp_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_45	war_machine	12	com	wh_dlc04_vmp_cha_necromancer_1	33	33	55	5652	wh_main_vmp_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_45	war_machine	12	com	wh_dlc04_vmp_cha_necromancer_2	33	33	55	5652	wh_main_vmp_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_45	war_machine	12	com	wh_dlc04_vmp_cha_necromancer_3	33	33	55	5652	wh_main_vmp_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_15	inf_melee	15	com	wh_main_vmp_cha_master_necromancer_0	30	38	66	3680	wh_main_vmp_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_15	cavalry	30	com	wh_main_vmp_cha_master_necromancer_4	30	38	66	4152	wh_main_vmp_staff_hero	wh_encourage_fear_undead	0	0	0	15	0
wh2_main_leather_45	cavalry	30	com	wh_main_vmp_cha_master_necromancer_5	30	38	66	4152	wh_main_vmp_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_15	inf_melee	15	com	wh_main_vmp_cha_necromancer_0	25	30	55	3412	wh_main_vmp_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_15	cavalry	30	com	wh_main_vmp_cha_necromancer_5	25	30	55	3900	wh_main_vmp_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_15	inf_melee	12	com	wh_dlc04_vmp_cha_helman_ghorst_0	30	44	70	4600	wh_main_vmp_staff_hero_kemmler	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_45	war_machine	12	com	wh_dlc04_vmp_cha_helman_ghorst_1	30	44	70	6452	wh_main_vmp_staff_hero_kemmler	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_15	inf_melee	18	com	wh_main_vmp_cha_heinrich_kemmler	38	45	75	3800	wh_main_vmp_staff_hero_kemmler	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_bone_20	inf_melee	6	inf_mel	wh_main_vmp_inf_skeleton_warriors_0	18	22	30	53	wh_main_vmp_sword	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_bone_20	inf_melee	6	inf_mel	wh_main_vmp_inf_skeleton_warriors_0_summoned	18	22	30	53	wh_main_vmp_sword	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_plate_90	inf_melee	28	com	wh_dlc04_vmp_cha_vlad_von_carstein_0	70	50	85	5488	wh_main_vmp_sword_hero_lord	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_90	inf_melee	25	com	wh_main_vmp_cha_mannfred_von_carstein_0	70	50	80	4200	wh_main_vmp_sword_hero_lord	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_80	cavalry	50	com	wh_main_vmp_cha_mannfred_von_carstein_2	70	50	80	4844	wh_main_vmp_sword_hero_lord	wh_encourage_fear_undead	0	0	0	15	0
wh2_main_plate_110	cavalry	50	com	wh_main_vmp_cha_mannfred_von_carstein_4	70	50	80	4844	wh_main_vmp_sword_hero_lord	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_90	inf_melee	25	com	wh_main_vmp_cha_vampire_lord_0	70	45	80	4060	wh_main_vmp_sword_hero_lord	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_80	cavalry	50	com	wh_main_vmp_cha_vampire_lord_2	70	45	80	4664	wh_main_vmp_sword_hero_lord	wh_encourage_fear_undead	0	0	0	15	0
wh2_main_plate_110	cavalry	50	com	wh_main_vmp_cha_vampire_lord_5	70	45	80	4664	wh_main_vmp_sword_hero_lord	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_90	inf_melee	25	com	wh_pro02_vmp_cha_isabella_von_carstein_0	50	65	80	4200	wh_main_vmp_sword_hero_lord	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_80	cavalry	50	com	wh_pro02_vmp_cha_isabella_von_carstein_2	50	65	80	4844	wh_main_vmp_sword_hero_lord	wh_encourage_fear_undead	0	0	0	15	0
wh2_main_plate_110	cavalry	50	com	wh_pro02_vmp_cha_isabella_von_carstein_4	50	65	80	4844	wh_main_vmp_sword_hero_lord	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_90	inf_melee	30	com	wh_dlc05_vmp_cha_vampire_shadows_0	60	35	60	3564	wh_main_vmp_sword_hero_vampire	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_110	cavalry	60	com	wh_dlc05_vmp_cha_vampire_shadows_1	60	35	60	3900	wh_main_vmp_sword_hero_vampire	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_80	cavalry	60	com	wh_dlc05_vmp_cha_vampire_shadows_2	60	35	60	3900	wh_main_vmp_sword_hero_vampire	wh_encourage_fear_undead	0	0	0	15	0
wh2_main_plate_90	inf_melee	30	com	wh_main_vmp_cha_vampire_0	60	35	60	3564	wh_main_vmp_sword_hero_vampire	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_110	cavalry	60	com	wh_main_vmp_cha_vampire_1	60	35	60	3900	wh_main_vmp_sword_hero_vampire	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_80	cavalry	60	com	wh_main_vmp_cha_vampire_2	60	35	60	3900	wh_main_vmp_sword_hero_vampire	wh_encourage_fear_undead	0	0	0	15	0
wh2_main_plate_90	inf_melee	15	com	wh_main_vmp_cha_wight_king_0	34	48	70	4388	wh_main_vmp_sword_hero_wight_king	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_90	inf_melee	15	com	wh_main_vmp_cha_wight_king_0_summoned	34	48	70	4388	wh_main_vmp_sword_hero_wight_king	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_80	cavalry	35	com	wh_main_vmp_cha_wight_king_1	34	48	70	4752	wh_main_vmp_sword_hero_wight_king	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_plate_110	cavalry	35	com	wh_main_vmp_cha_wight_king_2	34	48	70	4752	wh_main_vmp_sword_hero_wight_king	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_leather_15	inf_melee	3	inf_mel	wh_dlc04_vmp_inf_tithe_0	7	10	40	55	wh_main_vmp_sword_zombie	wh_fear_hideForest_undead	0	0	15	0	0
wh_main_body_0	inf_melee	3	inf_mel	wh_main_vmp_inf_zombie	5	6	30	55	wh_main_vmp_sword_zombie	wh_fear_hideForest_undead	0	0	0	0	0
wh_main_body_0	inf_melee	3	inf_mel	wh_main_vmp_inf_zombie_summoned	5	6	30	55	wh_main_vmp_sword_zombie	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_bone_80	inf_melee	42	inf_mel	wh_main_vmp_mon_terrorgheist	26	42	40	7536	wh_main_vmp_terrorgheist	wh_fear_terror_undead	0	0	0	0	0
wh2_main_bone_80	inf_melee	42	inf_mel	wh_main_vmp_mon_terrorgheist_qb	26	42	40	7536	wh_main_vmp_terrorgheist	wh_fear_terror_undead	0	0	0	0	0
wh2_main_bone_80	inf_melee	40	com	wh_dlc08_vmp_mon_terrorgheist_boss	55	45	40	7536	wh_main_vmp_terrorgheist_boss	wh_fear_terror_undead_unbreakable	0	0	0	0	100
wh2_main_plate_80	cavalry	26	cav_mel	wh_main_vmp_cav_black_knights_0	26	30	50	98	wh_main_vmp_wightblade_black_knight	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_plate_90	inf_melee	8	inf_mel	wh_dlc04_vmp_inf_sternsmen_0	29	48	60	74	wh_main_vmp_wightblade_grave_guard	wh_fear_hideForest_undead_chargeDeflector	0	0	0	0	0
wh2_main_plate_90	inf_melee	8	inf_mel	wh_main_vmp_inf_grave_guard_0	24	36	50	74	wh_main_vmp_wightblade_grave_guard	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_plate_90	inf_melee	8	inf_mel	wh_main_vmp_inf_grave_guard_0_summoned	24	36	50	74	wh_main_vmp_wightblade_grave_guard	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_plate_90	inf_melee	13	inf_mel	wh_main_vmp_inf_grave_guard_1	24	26	50	74	wh_main_vmp_wightblade_grave_guard_great	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_plate_110	cavalry	62	cav_shk	wh_dlc04_vmp_cav_vereks_reavers_0	29	31	60	98	wh_main_vmp_wightblade_lance	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_plate_110	cavalry	62	cav_shk	wh_main_vmp_cav_black_knights_3	24	22	50	98	wh_main_vmp_wightblade_lance	wh_fear_hideForest_undead	0	0	0	0	0
wh_main_body_0	inf_melee	24	inf_mel	wh_main_vmp_mon_dire_wolves	26	14	30	68	wh_main_vmp_wolf_fangs	wh_fear_guerrilla_hideForest_undead	0	0	0	0	0
wh_main_body_0	inf_melee	24	inf_mel	wh2_dlc09_tmb_mon_dire_wolves	26	14	30	68	wh_main_vmp_wolf_fangs	wh_fear_guerrilla_hideForest_undead	0	0	0	0	0
wh2_main_heavy_metal_100	inf_melee	35	inf_mel	wh_pro03_vmp_cha_krell_0	50	32	70	3992	wh_pro03_vamp_krell_axe_great	wh_encourage_fear_hideForest_terror_undead	0	25	0	15	0
wh2_main_heavy_metal_100	inf_melee	35	inf_mel	wh_pro03_vmp_cha_krell_campaign_0	50	32	70	3992	wh_pro03_vamp_krell_axe_great	wh_encourage_fear_hideForest_terror_undead	0	20	0	15	0
wh2_main_heavy_metal_100	inf_melee	35	inf_mel	wh_pro03_vmp_cha_krell_campaign_1	50	32	70	3992	wh_pro03_vamp_krell_axe_great	wh_encourage_fear_hideForest_terror_undead	0	20	0	15	0
wh2_main_heavy_metal_100	inf_melee	35	inf_mel	wh_pro03_vmp_cha_krell_campaign_2	50	42	70	4992	wh_pro03_vamp_krell_axe_great	wh_encourage_fear_hideForest_terror_undead	0	20	0	15	0
wh2_main_heavy_metal_100	inf_melee	45	inf_mel	wh_pro03_vmp_cha_krell_campaign_3	55	42	70	4992	wh_pro03_vamp_krell_axe_great	wh_encourage_fear_hideForest_terror_undead	0	20	0	15	0
wh2_main_heavy_metal_100	inf_melee	45	inf_mel	wh_pro03_vmp_cha_krell_campaign_4	55	42	70	4992	wh_pro03_vamp_krell_axe_great	wh_encourage_fear_hideForest_terror_undead	0	20	0	15	0
wh2_main_leather_30	inf_melee	22	inf_mel	wh_pro04_brt_inf_battle_pilgrims_ror_0	38	34	90	61	wh_pro04_brt_dual_swords_pilgrim	wh_hideForest	0	0	0	0	0
wh2_main_heavy_metal_95	inf_melee	20	inf_mel	wh_pro04_bst_inf_bestigor_herd_ror_0	35	44	76	92	wh_pro04_bst_bestigor_halberd	wh_hideForest_chargeReflectorVsL	0	0	0	0	0
wh2_main_leather_50	inf_ranged	28	com	wh_dlc08_bst_mon_cygor_boss	59	34	75	13152	wh_pro04_bst_cygor	wh_fear_terror_unbreakable	0	40	0	75	0
wh2_main_leather_50	inf_ranged	28	spcl	wh_pro04_bst_inf_cygor_ror_0	52	25	85	10080	wh_pro04_bst_cygor	wh_fear_terror	0	25	0	0	0
wh2_main_leather_15	inf_melee	6	inf_spr	wh_pro04_bst_inf_ungor_spearmen_ror_0	25	49	64	47	wh_pro04_bst_ungor_spear_0	wh_chargeReflectorVsL_expendable_hideForest	0	0	0	0	0
wh2_main_body_10	inf_melee	30	inf_mel	wh_pro04_chs_mon_chaos_spawn_ror_0	41	39	100	540	wh_pro04_chs_claws_chaos_spawn_ror	wh_fear_unbreakable	0	0	15	0	0
wh2_main_body_45	inf_melee	32	inf_mel	wh_pro04_chs_mon_dragon_ogre_ror_0	38	53	82	608	wh_pro04_chs_dragon_ogre_ror	wh_fear	0	0	0	25	0
wh2_main_heavy_metal_100	inf_melee	20	inf_mel	wh_pro04_chs_inf_chaos_warriors_ror_0	43	58	85	82	wh_pro04_chs_sword	wh_hideForest_immPsy	0	0	0	0	0
wh2_main_heavy_metal_120	cavalry	44	cav_mel	wh_pro04_chs_cav_chaos_knights_ror_0	44	58	84	288	wh_pro04_chs_sword_chaos_knight_ror	wh_fear_hideForest	0	0	0	0	0
wh2_main_heavy_metal_70	inf_melee	30	inf_mel	wh_pro04_nor_mon_skinwolves_ror_0	38	39	70	301	wh_pro04_nor_skinwolves_claws_ror	wh_guerrilla_hideForest_fear	0	0	20	0	0
wh2_main_chainmail_40	inf_melee	12	inf_mel	wh_pro04_wef_inf_wildwood_rangers_ror_0	56	51	86	76	wh_pro04_wef_asrai_spear	wh_guerrilla_hideForest_immPsy_stalk_chargeReflectorVsL	0	0	0	0	0
wh2_main_body_20	inf_melee	12	inf_mel	wh2_dlc09_tmb_mon_carrion_0	26	46	35	202	wh2_cld09_tmb_carrion	wh_fear_guerrilla_undead	0	0	0	0	0
wh2_main_body_45	inf_melee	22	inf_mel	wh2_dlc09_tmb_mon_carrion_ror	38	46	50	532	wh2_cld09_tmb_carrion_ror	wh_fear_guerrilla_undead	0	0	0	0	0
wh2_dlc10_bone_90	inf_melee	18	inf_mel	wh2_dlc09_tmb_mon_ushabti_0	23	35	44	500	wh2_dlc09_dual_swords_ushabti	wh2_construct_fear_hideForest	0	0	0	0	0
wh2_dlc10_bone_90	inf_melee	18	inf_mel	wh2_dlc09_tmb_mon_ushabti_0_summoned	23	35	44	500	wh2_dlc09_dual_swords_ushabti	wh2_construct_fear_hideForest	0	0	0	0	0
wh2_main_heavy_metal_90	inf_melee	40	com	wh2_dlc09_skv_cha_tretch_craventail	40	70	65	4280	wh2_dlc09_skv_cha_tretch_craventail	wh_chargeReflectorVsL_encourage_guerrilla_hideForest	0	0	0	15	0
wh2_dlc10_bone_90	inf_ranged	18	inf_mis	wh2_dlc09_tmb_mon_ushabti_1	23	35	40	500	wh2_dlc09_sword_ushabti	wh2_construct_fear_hideForest	0	0	0	0	0
wh2_dlc10_bone_90	inf_ranged	18	inf_mis	wh2_dlc09_tmb_mon_ushabti_ror	28	47	50	500	wh2_dlc09_sword_ushabti	wh2_construct_fear_hideForest	0	0	0	0	0
wh2_dlc09_bone_100	inf_melee	52	inf_mel	wh2_dlc09_tmb_mon_necrosphinx_0	45	43	45	8152	wh2_dlc09_swords_necrosphinx	wh2_construct_fear_terror	0	0	0	0	0
wh2_dlc09_bone_100	inf_melee	52	inf_mel	wh2_dlc09_tmb_mon_necrosphinx_ror	53	53	55	9372	wh2_dlc09_swords_necrosphinx_RoR	wh2_construct_fear_terror	25	0	0	0	0
wh2_main_bone_20	cavalry	26	cav_mel	wh2_dlc09_tmb_cav_skeleton_horsemen_0	22	26	36	70	wh2_dlc09_tmb_cavalry_spear	wh_fear_guerrilla_hideForest_undead	0	0	0	0	0
wh2_main_bone_50	war_machine	52	chariot	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	22	24	55	458	wh2_dlc09_tmb_chariot	wh_fear_undead	0	0	0	0	0
wh2_main_bone_50	war_machine	52	chariot	wh2_dlc09_tmb_veh_skeleton_chariot_0	22	24	55	458	wh2_dlc09_tmb_chariot	wh_fear_undead	0	0	0	0	0
wh2_main_chainmail_95	war_machine	90	com	wh2_dlc09_tmb_cha_khalida_2	35	26	80	5588	wh2_dlc09_tmb_chariot_khalida	wh_encourage_fear_undead	-25	0	0	15	0
wh2_main_plate_95	war_machine	75	com	wh2_dlc09_tmb_cha_arkhan_2	30	36	75	5588	wh2_dlc09_tmb_chariot_lord	wh_encourage_fear_undead_strider	-25	0	0	15	0
wh2_main_chainmail_95	war_machine	75	com	wh2_dlc09_tmb_cha_khatep_2	28	24	75	5000	wh2_dlc09_tmb_chariot_lord	wh_encourage_fear_undead	0	0	0	15	0
wh2_main_chainmail_80	war_machine	75	com	wh2_dlc09_tmb_cha_necrotect_1	28	24	65	4800	wh2_dlc09_tmb_chariot_lord	wh_encourage_fear_undead	-25	0	0	15	0
wh2_main_chainmail_110	war_machine	80	com	wh2_dlc09_tmb_cha_tomb_king_2	34	26	80	5788	wh2_dlc09_tmb_chariot_lord	wh_encourage_fear_undead	-25	0	0	15	0
wh2_main_chainmail_100	war_machine	80	com	wh2_dlc09_tmb_cha_tomb_prince_2	30	24	70	5200	wh2_dlc09_tmb_chariot_lord	wh_encourage_fear_undead	-25	0	0	15	0
wh2_main_bone_110	war_machine	100	com	wh2_dlc09_tmb_cha_settra_2	45	27	85	7388	wh2_dlc09_tmb_chariot_settra	wh_encourage_fear_undead	-25	0	0	15	0
wh2_main_bone_45	inf_melee	15	inf_mel	wh2_dlc09_tmb_inf_nehekhara_warriors_0	32	21	44	68	wh2_dlc09_tmb_dual_sword	wh_fear_hideForest_undead	0	0	0	0	0
wh_main_body_0	inf_melee	15	inf_mel	wh2_dlc09_tmb_inf_nehekhara_warriors_ror	48	31	49	50	wh2_dlc09_tmb_dual_sword_ror	wh_fear_hideForest_undead	0	0	70	0	0
wh2_main_bone_50	inf_melee	15	inf_mel	wh2_dlc09_tmb_inf_tomb_guard_ror	38	36	70	74	wh2_dlc09_tmb_dual_sword_ror	wh_fear_hideForest_undead	0	0	0	0	0
wh2_main_bone_50	inf_melee	5	inf_mel	wh2_dlc09_tmb_inf_tomb_guard_1	25	47	60	74	wh2_dlc09_tmb_halberd	wh_chargeReflectorVsL_fear_hideForest_undead	0	0	0	0	0
wh2_main_chainmail_70	inf_melee	15	com	wh2_dlc09_tmb_cha_tomb_prince_0	36	48	70	4260	wh2_dlc09_tmb_halberd_prince	wh2_chargeReflectorVsL_encourage_fear_hideForest_undead	-25	0	0	15	0
wh2_main_chainmail_70	cavalry	35	com	wh2_dlc09_tmb_cha_tomb_prince_1	36	48	70	4660	wh2_dlc09_tmb_halberd_prince	wh_encourage_fear_hideForest_undead	-25	0	0	15	0
wh2_main_chainmail_80	inf_melee	20	com	wh2_dlc09_tmb_cha_settra_0	60	55	85	5188	wh2_dlc09_tmb_halberd_settra	wh2_chargeReflectorVsL_encourage_fear_hideForest_undead	-25	0	0	15	0
wh2_main_chainmail_80	cavalry	40	com	wh2_dlc09_tmb_cha_settra_1	60	55	85	5588	wh2_dlc09_tmb_halberd_settra	wh_encourage_fear_hideForest_undead	-25	0	0	15	0
wh2_main_bone_80	inf_ranged	10	inf_mis	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	24	36	50	432	wh2_dlc09_tmb_halberd_stalker	wh2_construct_fear_hideForest_guerrilla_chargeReflectorVsL	0	0	0	25	0
wh2_main_bone_80	inf_ranged	10	inf_mis	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	29	48	60	432	wh2_dlc09_tmb_halberd_stalker	wh2_construct_fear_hideForest_guerrilla_stalk_chargeReflectorVsL	0	0	0	25	0
wh2_main_body_90	cavalry	40	cav_shk	wh2_dlc09_tmb_cav_necropolis_knights_1	32	31	60	272	wh2_dlc09_tmb_necropolis_knights_halberd	wh2_construct_fear_hideForest	0	0	0	0	0
wh2_main_body_90	cavalry	50	cav_shk	wh2_dlc09_tmb_cav_necropolis_knights_0	40	36	60	272	wh2_dlc09_tmb_necropolis_knights_lance	wh2_construct_fear_hideForest	0	0	0	0	0
wh2_main_bone_110	cavalry	74	cav_shk	wh2_dlc09_tmb_cav_necropolis_knights_ror	55	51	75	408	wh2_dlc09_tmb_necropolis_knights_lance	wh2_construct_fear_hideForest	0	0	0	0	0
wh2_main_body_90	cavalry	70	com	wh2_dlc09_tmb_cha_khalida_1	65	60	80	5388	wh2_dlc09_tmb_necroserpent_khalida	wh_encourage_fear_hideForest_undead	-25	0	0	15	0
wh2_dlc10_bone_90	inf_melee	45	inf_mel	wh2_dlc09_tmb_mon_tomb_scorpion_0	40	35	55	6412	wh2_dlc09_tmb_scorpion_claws	wh2_construct_fear_terror_hideForest_guerrilla	0	0	0	0	0
wh2_main_bone_10	inf_melee	3	inf_spr	wh2_dlc09_tmb_inf_skeleton_spearmen_0	14	30	30	53	wh2_dlc09_tmb_spear	wh_chargeReflectorVsL_fear_hideForest_undead	0	0	0	0	0
wh2_main_bone_45	inf_melee	3	inf_spr	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	18	41	40	53	wh2_dlc09_tmb_spear_ror	wh_chargeReflector_fear_hideForest_undead	0	0	0	0	0
wh2_main_bone_30	inf_melee	10	com	wh2_dlc09_tmb_cha_liche_priest_death_0	25	30	60	3512	wh2_dlc09_tmb_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_bone_30	cavalry	30	com	wh2_dlc09_tmb_cha_liche_priest_death_1	25	30	60	3932	wh2_dlc09_tmb_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_bone_30	inf_melee	10	com	wh2_dlc09_tmb_cha_liche_priest_light_0	25	30	60	3512	wh2_dlc09_tmb_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
wh2_main_bone_30	cavalry	30	com	wh2_dlc09_tmb_cha_liche_priest_light_1	25	30	60	3932	wh2_dlc09_tmb_staff_hero	wh_encourage_fear_hideForest_undead	0	0	0	15	0
