land_units_tables																																																										
43																																																										
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strenghts_weaknesses_text	supports_first_person	training_level	officer	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selected_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flames	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missiles	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion
10	wh2_dlc10_bone_95	2100	war_beast	64	com	20	33	wh2_dlc09_tmb_cha_tomb_king	wh2_dlc09_tmb_cha_tomb_king_3	hu1_empire_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero_lord	34	42	80	9800	wh2_dlc09_tmb_mnt_warsphinx	0		1	wh2_dlc09_tmb_warsphinx_lord		1	none	wh2_dlc09_tmb_cha_tomb_king	wh_main_monster	placeholder	False	trained	wh2_dlc09_tmb_warsphinx_officer_tomb_king			True	40	1500	0	wh_encourage_fear_terror_undead	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic	1	10	large	0	0	-25	0	1	0	15	0	melee_cav_shock_highvalue	False	False	False
10	wh2_main_chainmail_70	2100	inf_melee	15	com	20	33	wh2_dlc09_tmb_cha_tomb_prince	wh2_dlc09_tmb_cha_tomb_prince_0	hu1_tomb_halberd_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero	36	48	70	4260		0		0	wh2_dlc09_tmb_halberd_prince		1	wh_missile_block_55_wood	wh2_dlc09_tmb_cha_tomb_prince	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh2_chargeReflectorVsL_encourage_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic	1	10	small	0	0	-25	0	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_chainmail_70	2100	cavalry	35	com	13	71	wh2_dlc09_tmb_cha_tomb_prince	wh2_dlc09_tmb_cha_tomb_prince_1	hu1_tomb_hr1_tomb_steed_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero	36	48	70	4660	wh2_dlc09_tmb_mnt_tomb_steed_hero	0		1	wh2_dlc09_tmb_halberd_prince		1	wh_missile_block_35_wood	wh2_dlc09_tmb_cha_tomb_prince	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic	1	8	large	0	0	-25	0	0	0	15	0	melee_cav_shock_highvalue	False	False	False
10	wh2_main_chainmail_100	2100	war_machine	80	com	20	33	wh2_dlc09_tmb_cha_tomb_prince	wh2_dlc09_tmb_cha_tomb_prince_2	hu1_empire_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero	30	24	70	5200	wh2_dlc09_tmb_mnt_tomb_steed_chariot	0		2	wh2_dlc09_tmb_chariot_lord		1	none	wh2_dlc09_tmb_cha_tomb_prince	wh_main_chariot	placeholder	False	trained	wh2_dlc09_tmb_chariot_officer_prince	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_chariot_general	True	40	1500	0	wh_encourage_fear_undead	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic	1	10	large	0	0	-25	0	1	0	15	0	melee_cav_shock_highvalue	False	False	False
10	wh2_main_body_10	2100	inf_melee	16	inf_mel	20	33	wh_main_unit_long_text_vmp_crypt_ghouls	wh2_dlc09_tmb_inf_crypt_ghouls	hu8c_ghoul_club	wh_main_vmp_inf_ghoul_blood_dismembers	27	25	44	55		0		0	wh_main_claws_ghouls		6	none	wh_main_unit_short_text_vmp_crypt_ghouls	wh_main_vmp_crypt_ghouls	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_bone_45	2100	inf_melee	15	inf_mel	0	20	wh2_dlc09_tmb_inf_nehekhara_warriors	wh2_dlc09_tmb_inf_nehekhara_warriors_0	hu1_tomb_skeleton_dual_swords	wh2_dlc09_tmb_skeleton	32	21	44	68		0		0	wh2_dlc09_tmb_dual_sword		6	none	wh2_dlc09_tmb_inf_nehekhara_warriors	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh_main_body_0	2100	inf_melee	15	inf_mel	0	20	wh2_dlc09_tmb_inf_nehekhara_warriors	wh2_dlc09_tmb_inf_nehekhara_warriors_ror	hu1_tomb_skeleton_dual_swords	wh2_dlc_09_tmb_skeleton_ror	48	31	49	50		0		0	wh2_dlc09_tmb_dual_sword_ror		6	none	wh2_dlc09_tmb_inf_nehekhara_warriors_ror	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	70	0	0	melee	False	False	False
10	wh2_main_bone_10	2100	inf_ranged	3	inf_mis	1	7	wh2_dlc09_tmb_inf_skeleton_archers	wh2_dlc09_tmb_inf_skeleton_archers_0	hu1_tomb_skeleton_sword_and_bow	wh2_dlc09_tmb_skeleton_missile	10	14	30	49		0		0	wh2_dlc09_tmb_sword_short	wh2_dlc09_tmb_bow_skeleton	4	none	wh2_dlc09_tmb_inf_skeleton_archers	wh_main_infantry_ranged	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead	60	80	10	False	vo_sel_bretonnian_peasant_bowmen	vo_sel_missile	vo_sel_culture	1	10	small	0	22	0	0	0	0	0	0	ranged	True	False	False
10	wh2_main_bone_30	2100	inf_ranged	3	inf_mis	1	7	wh2_dlc09_tmb_inf_skeleton_archers	wh2_dlc09_tmb_inf_skeleton_archers_ror	hu1_tomb_skeleton_sword_and_bow	wh2_dlc09_tmb_skeleton_missile	13	21	40	49		0		0	wh2_dlc09_tmb_sword_short	wh2_dlc09_tmb_bow_skeleton_ror	4	none	wh2_dlc09_tmb_inf_skeleton_archers_ror	wh_main_infantry_ranged	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead	60	80	10	False	vo_sel_bretonnian_peasant_bowmen	vo_sel_missile	vo_sel_culture	1	10	small	0	22	0	0	0	0	0	0	ranged	True	False	False
10	wh2_main_bone_10	2100	inf_melee	3	inf_spr	0	20	wh2_dlc09_tmb_inf_skeleton_spearmen	wh2_dlc09_tmb_inf_skeleton_spearmen_0	hu1_tomb_skeleton_spear_and_shield	wh2_dlc09_tmb_skeleton	14	30	30	53		0		0	wh2_dlc09_tmb_spear		8	wh_missile_block_55_metal	wh2_dlc09_tmb_inf_skeleton_spearmen	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_bone_45	2100	inf_melee	3	inf_spr	0	20	wh2_dlc09_tmb_inf_skeleton_spearmen	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	hu1_tomb_skeleton_spear_and_shield	wh2_dlc09_tmb_skeleton	18	41	40	53		0		0	wh2_dlc09_tmb_spear_ror		8	wh_missile_block_55_wood	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_chargeReflector_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_bone_10	2100	inf_melee	5	inf_mel	0	20	wh2_dlc09_tmb_inf_skeleton_warriors	wh2_dlc09_tmb_inf_skeleton_warriors_0	hu1_tomb_skeleton_sword_and_shield	wh2_dlc09_tmb_skeleton	18	22	30	53		0		0	wh2_dlc09_tmb_sword		6	wh_missile_block_55_wood	wh2_dlc09_tmb_inf_skeleton_warriors	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_bone_10	2100	inf_melee	5	inf_mel	0	20	wh2_dlc09_tmb_inf_skeleton_warriors	wh2_dlc09_tmb_inf_skeleton_warriors_0_summoned	hu1_tomb_skeleton_sword_and_shield	wh2_dlc09_tmb_skeleton	18	22	30	53		0		0	wh2_dlc09_tmb_sword		6	wh_missile_block_55_wood	wh2_dlc09_tmb_inf_skeleton_warriors	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_bone_50	2100	inf_melee	8	inf_mel	20	35	wh2_dlc09_tmb_inf_tomb_guard	wh2_dlc09_tmb_inf_tomb_guard_0	hu1_tomb_sword_and_shield	wh2_dlc09_tmb_skeleton_heavy	32	41	60	74		0		0	wh2_dlc09_tmb_sword_tomb_guard		6	wh_missile_block_55_wood	wh2_dlc09_tmb_inf_tomb_guard	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_bone_50	2100	inf_melee	5	inf_mel	20	35	wh2_dlc09_tmb_inf_tomb_guard	wh2_dlc09_tmb_inf_tomb_guard_1	hu1_tomb_halberd_and_shield	wh2_dlc09_tmb_skeleton_heavy	25	47	60	74		0		0	wh2_dlc09_tmb_halberd		8	wh_missile_block_55_wood	wh2_dlc09_tmb_inf_tomb_guard_great	wh_main_infantry_2handed	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_bone_50	2100	inf_melee	15	inf_mel	20	35	wh2_dlc09_tmb_inf_tomb_guard	wh2_dlc09_tmb_inf_tomb_guard_ror	hu1_tomb_skeleton_dual_swords	wh2_dlc09_tmb_skeleton_heavy	38	36	70	74		0		0	wh2_dlc09_tmb_dual_sword_ror		6	none	wh2_dlc09_tmb_inf_tomb_guard_ror	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_body_20	2100	inf_melee	12	inf_mel	20	35	wh2_dlc09_tmb_mon_carrion	wh2_dlc09_tmb_mon_carrion_0	bi1b_carrion	wh2_dlc09_tmb_flying_carrion	26	46	35	202		0		0	wh2_cld09_tmb_carrion		5	none	wh2_dlc09_tmb_mon_carrion	wh2_dlc09_tmb_carrions	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_guerrilla_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	0	small	0	0	0	0	0	0	0	0	flying_melee_flanker	False	False	False
10	wh2_main_body_45	2100	inf_melee	22	inf_mel	20	35	wh2_dlc09_tmb_mon_carrion	wh2_dlc09_tmb_mon_carrion_ror	bi1b_carrion	wh2_dlc09_tmb_flying_carrion_ror	38	46	50	532		0		0	wh2_cld09_tmb_carrion_ror		3	none	wh2_dlc09_tmb_mon_carrion_ror	wh2_dlc09_tmb_carrions	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_guerrilla_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	0	small	0	0	0	0	0	0	0	0	flying_fast_melee_flanker_bomber	False	False	False
10	wh_main_body_0	2100	inf_melee	24	inf_mel	20	33	wh_main_unit_long_text_vmp_dire_wolves	wh2_dlc09_tmb_mon_dire_wolves	wf1_dire_wolf	wh_main_monster_wolf_hound_blood	26	14	30	68		0		0	wh_main_vmp_wolf_fangs		6	none	wh_main_unit_short_text_vmp_dire_wolves	wh_main_war_beasts	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_guerrilla_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	0	melee_flanker	False	False	False
10	wh_main_body_0	2100	inf_melee	6	inf_mel	20	35	wh_main_unit_long_text_vmp_fell_bats	wh2_dlc09_tmb_mon_fell_bats	ba1_bat	wh_main_flying_fell_bat_blood	14	44	30	62		0		0	wh_main_vmp_fell_bats		7	none	wh_main_unit_short_text_vmp_fell_bats	wh_main_fellbats	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	0	small	0	0	0	0	0	0	0	0	flying_melee_flanker	False	False	False
10	wh2_dlc09_bone_100	2100	inf_melee	20	inf_mel	50	80	wh2_dlc09_tmb_mon_heirotitan	wh2_dlc09_tmb_mon_heirotitan_0	gi1_hierotitan_staff_and_scales	wh2_dlc09_tmb_mon_hierotitan	52	45	60	12612		0		0	whh2_dlc09_tmb_heirotitan		1	none	wh2_dlc09_tmb_mon_heirotitan	wh_main_monster	placeholder	False	trained	A_blank_record			True	40	1500	0	wh2_construct_fear_terror	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	0	0	0	0	0	melee_gatecrusher	False	False	False
10	wh2_dlc10_bone_95	2100	war_beast	64	inf_mel	50	80	wh2_dlc09_tmb_veh_khemrian_warsphinx	wh2_dlc09_tmb_mon_khemrian_warsphinx_0	hu1_tomb_wb_bigcat01_bow	wh2_dlc09_tmb_warsphinx_rider_360	34	42	55	9612	wh2_dlc09_tmb_mnt_warsphinx	0		1	wh2_dlc09_tmb_warsphinx		1	none	wh2_dlc09_tmb_veh_khemrian_warsphinx	wh_main_monster	placeholder	False	trained	wh2_dlc09_tmb_warsphinx_officer			True	40	1500	0	wh2_construct_fear_terror	60	80	0	False	vo_sel_default	vo_sel_default	vo_sel_culture	1	10	large	15	200	0	0	0	0	0	0	melee_gatecrusher	False	False	False
10	wh2_dlc09_bone_100	2100	inf_melee	52	inf_mel	50	80	wh2_dlc09_tmb_mon_necrosphinx	wh2_dlc09_tmb_mon_necrosphinx_0	ce3_necrosphinx_blades	wh2_dlc09_tmb_mon_necrosphinx	45	43	45	8152		0		0	wh2_dlc09_swords_necrosphinx		1	none	wh2_dlc09_tmb_mon_necrosphinx	wh_main_monster	placeholder	False	trained	A_blank_record			True	40	1500	0	wh2_construct_fear_terror	60	80	0	False	vo_sel_default	vo_sel_default	vo_sel_culture	1	10	large_bst	0	0	0	0	0	0	0	0	melee_gatecrusher	False	False	False
10	wh2_dlc09_bone_100	2100	inf_melee	52	inf_mel	50	80	wh2_dlc09_tmb_mon_necrosphinx	wh2_dlc09_tmb_mon_necrosphinx_ror	ce3_necrosphinx_blades	wh2_dlc09_tmb_mon_necrosphinx	53	53	55	9372		0		0	wh2_dlc09_swords_necrosphinx_RoR		1	none	wh2_dlc09_tmb_mon_necrosphinx_ror	wh_main_monster	placeholder	False	trained	A_blank_record			True	40	1500	0	wh2_construct_fear_terror	60	80	0	False	vo_sel_default	vo_sel_default	vo_sel_culture	1	10	large_bst	0	0	25	0	0	0	0	0	melee_gatecrusher	False	False	False
10	wh2_main_bone_80	2100	inf_ranged	10	inf_mis	20	65	wh2_dlc09_tmb_mon_sepulchral_stalkers	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	sn1_sepulchral_stalker_halberd	wh2_dlc09_tmb_mon_sepulchral_stalker	24	36	50	432		0		0	wh2_dlc09_tmb_halberd_stalker	wh2_dlc09_tmb_stalker_gaze	2	none	wh2_dlc09_tmb_mon_sepulchral_stalkers	wh2_dlc09_stalkers	placeholder	False	trained	A_blank_record			True	40	1500	0	wh2_construct_fear_hideForest_guerrilla_chargeReflectorVsL	60	80	10	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	3	0	0	0	0	25	0	melee	False	False	False
10	wh2_main_bone_80	2100	inf_ranged	10	inf_mis	20	20	wh2_dlc09_tmb_mon_sepulchral_stalkers	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	sn1_sepulchral_stalker_halberd	wh2_dlc09_tmb_mon_sepulchral_stalker	29	48	60	432		0		0	wh2_dlc09_tmb_halberd_stalker	wh2_dlc09_tmb_stalker_gaze	2	none	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	wh2_dlc09_stalkers	placeholder	False	trained	A_blank_record			True	40	1500	0	wh2_construct_fear_hideForest_guerrilla_stalk_chargeReflectorVsL	60	80	30	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	3	0	0	0	0	25	0	melee_stalkers_flankers	False	False	False
0	wh2_dlc10_bone_90	2100	inf_melee	45	inf_mel	50	80	wh2_dlc09_tmb_mon_tomb_scorpion	wh2_dlc09_tmb_mon_tomb_scorpion_0	sc1_scorpion01	wh2_dlc09_tmb_mon_tomb_scorpion	40	35	55	6412		0		0	wh2_dlc09_tmb_scorpion_claws		1	none	wh2_dlc09_tmb_mon_tomb_scorpion	wh_main_monster	placeholder	False	trained	A_blank_record			True	40	1500	0	wh2_construct_fear_terror_hideForest_guerrilla	60	80	0	False	vo_sel_default	vo_sel_default	vo_sel_culture	1	10	large_bst	0	0	0	0	0	0	0	0	melee_gatecrusher	False	False	False
10	wh2_dlc10_bone_90	2100	inf_melee	18	inf_mel	20	33	wh2_dlc09_tmb_mon_ushabti	wh2_dlc09_tmb_mon_ushabti_0	hu6e_ushabti_dual_swords	wh2_dlc09_tmb_mon_ushabti	23	35	44	500		0		0	wh2_dlc09_dual_swords_ushabti		3	none	wh2_dlc09_tmb_mon_ushabti	wh_main_monstrous_trolls	placeholder	False	trained	A_blank_record			True	40	1500	0	wh2_construct_fear_hideForest	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	False	False	False
10	wh2_dlc10_bone_90	2100	inf_melee	18	inf_mel	20	33	wh2_dlc09_tmb_mon_ushabti	wh2_dlc09_tmb_mon_ushabti_0_summoned	hu6e_ushabti_dual_swords	wh2_dlc09_tmb_mon_ushabti	23	35	44	500		0		0	wh2_dlc09_dual_swords_ushabti		3	none	wh2_dlc09_tmb_mon_ushabti	wh_main_monstrous_trolls	placeholder	False	trained	A_blank_record			True	40	1500	0	wh2_construct_fear_hideForest	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	False	False	False
10	wh2_dlc10_bone_90	2100	inf_ranged	18	inf_mis	20	33	wh2_dlc09_tmb_mon_ushabti	wh2_dlc09_tmb_mon_ushabti_1	hu6e_ushabti_sword_and_bow	wh2_dlc09_tmb_mon_ushabti	23	35	40	500		0		0	wh2_dlc09_sword_ushabti	wh2_dlc09_tmb_bow_ushabti	2	none	wh2_dlc09_tmb_mon_ushabti_bow	wh_main_monstrous_trolls	placeholder	False	trained	A_blank_record			True	40	1500	0	wh2_construct_fear_hideForest	60	80	10	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	21	0	0	0	0	0	0	ranged	True	False	False
30	wh2_dlc10_bone_90	2100	inf_ranged	18	inf_mis	20	33	wh2_dlc09_tmb_mon_ushabti	wh2_dlc09_tmb_mon_ushabti_ror	hu6e_ushabti_sword_and_bow	wh2_dlc09_tmb_mon_ushabti	28	47	50	500		0		0	wh2_dlc09_sword_ushabti	wh2_dlc09_tmb_ushabti_bolt_ror	2	none	wh2_dlc09_tmb_mon_ushabti_ror	wh_main_monstrous_trolls	placeholder	False	trained	A_blank_record			True	40	1500	0	wh2_construct_fear_hideForest	60	80	10	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	21	0	0	0	0	0	0	ranged	True	False	False
10	wh2_main_bone_50	2100	war_machine	52	chariot	1	9	wh2_dlc09_tmb_veh_skeleton_chariot	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	hu1_tomb_wm_tomb_chariot01_sword_and_bow	wh2_dlc09_tmb_chariot_rider_bow_360	22	24	55	458	wh2_dlc09_tmb_mnt_tomb_steed_chariot	0		2	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_bow_chariot	2	none	wh2_dlc09_tmb_veh_skeleton_chariot_archers	wh2_dlc09_tmb_chariot	placeholder	False	trained	wh2_dlc09_tmb_chariot_archer_officer	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_chariot	True	40	1500	0	wh_fear_undead	60	80	10	False	vo_sel_goblin_wolf_chariot	vo_sel_cavalry	vo_sel_goblin_goblins	1	10	large	0	40	0	0	12	0	0	0	melee_cav_shock	True	False	False
10	wh2_main_bone_50	2100	war_machine	52	chariot	11	50	wh2_dlc09_tmb_veh_skeleton_chariot	wh2_dlc09_tmb_veh_skeleton_chariot_0	hu1_settra_wm_tomb_chariot01_2handed_halberd	wh2_dlc09_tmb_skeleton	22	24	55	458	wh2_dlc09_tmb_mnt_tomb_steed_chariot	0		2	wh2_dlc09_tmb_chariot		2	none	wh2_dlc09_tmb_veh_skeleton_chariot	wh2_dlc09_tmb_chariot	placeholder	False	trained	wh2_dlc09_tmb_chariot_officer	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_chariot	True	40	1500	0	wh_fear_undead	60	80	0	False	vo_sel_boar_chariot	vo_sel_boar_chariot	vo_sel_goblin_goblins	1	10	large	0	0	0	0	12	0	0	0	melee_cav_shock	False	False	False
10	wh2_main_leather_15	2100	cavalry	40	cav_mel	20	33	wh2_dlc10_unit_long_text_def_cav_doomfire_warlocks_0	wh2_dlc10_def_cav_doomfire_warlocks_0	hu1d_doomfire_hr1_warhorse_sword	wh_main_cavalry_rider_standard_blood	32	22	65	74	wh2_main_def_mnt_dark_steed	0		60	wh2_dlc10_def_warlock_sword		5	none	wh2_dlc10_unit_short_text_def_cav_doomfire_warlocks_0	wh_main_cavalry_chaotic	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest	60	80	0	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	8	large	0	0	0	0	0	40	0	0	melee_flanker	False	False	False
10	wh2_main_plate_120	2100	cavalry	42	cav_mel	20	33	wh2_main_unit_long_text_def_cav_cold_one_knights_1	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	hu1d_elf_rp3_cold_one_mace_shield	wh_main_cavalry_rider_standard_blood	45	56	85	104	wh2_dlc10_def_mnt_cold_one_armoured_ror	0		48	wh2_main_def_cold_one_mace		3	wh_missile_block_35_metal	wh2_dlc10_unit_short_text_def_cav_knights_of_the_ebon_claw_0	wh2_main_cavalry_cold_ones	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest	60	80	0	False	vo_sel_def_Cold_One_Dread_Knights	vo_sel_cavalry	vo_sel_culture	1	8	large	0	0	0	0	0	0	0	0	melee_flanker	False	False	False
33	wh2_main_leather_30	2100	cavalry	20	cav_mis	20	33	wh2_main_unit_long_text_def_cav_dark_riders_2	wh2_dlc10_def_cav_raven_heralds_ror_0	hu1d_elf_hr1_pegasus_sword_crossbow	wh2_main_cavarly_rider_170_blood	23	24	62	146	wh2_main_def_mnt_dark_pegasus	0		24	wh2_main_def_shortsword	wh2_main_def_repeater_crossbow_pegasus_ror_0	3	none	wh2_dlc10_unit_short_text_def_cav_raven_heralds_0	wh_main_cavalry_pegasus_knights	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest	60	80	30	False	vo_sel_def_Dark_Rider_Crossbows	vo_sel_cavalry	vo_sel_ranged	1	8	large	0	16	0	0	0	0	0	0	flying_ranged_harasser_flanker	True	False	False
10	wh2_main_leather_15	2100	cavalry	40	cav_mel	20	33	wh2_dlc10_unit_long_text_def_cav_doomfire_warlocks_0	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	hu1d_doomfire_hr1_warhorse_sword	wh_main_cavalry_rider_standard_blood	38	31	75	74	wh2_main_def_mnt_dark_steed	0		60	wh2_dlc10_def_warlock_sword		5	none	wh2_dlc10_unit_short_text_def_cav_slaanesh_harvesters_0	wh_main_cavalry_chaotic	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest	60	80	0	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	8	large	0	0	0	0	0	40	0	0	melee_flanker	False	False	False
10	wh2_main_body_15	2100	inf_melee	55	com	13	71	wh2_dlc10_unit_long_text_def_cha_crone	wh2_dlc10_def_cha_crone_0	hu1b_hellebron_dual_sword	wh2_dlc10_def_infantry_hero_crone_blood	70	45	80	4280		0		0	wh2_dlc10_def_crone_dual_swords		1	none	wh2_dlc10_unit_short_text_def_cha_crone	wh_main_infantry	placeholder	False	elite	A_blank_record			False	40	1500	0	wh_encourage_hideForest	60	80	10	False	vo_sel_default	vo_sel_default	vo_sel_culture	1	10	small	0	0	0	0	0	20	0	0	melee_highvalue	False	False	False
0	wh2_main_body_15	2100	cavalry	75	com	0	0	wh2_dlc10_unit_long_text_def_cha_crone	wh2_dlc10_def_cha_crone_1	hu1b_elf_hr1_warhorse_dual_sword	wh2_dlc10_def_infantry_hero_crone_blood	70	45	80	4680	wh2_main_def_mnt_dark_steed	0		1	wh2_dlc10_def_crone_dual_swords		1	none	wh2_dlc10_unit_short_text_def_cha_crone	wh_main_cavalry_ordered	placeholder	False	elite	A_blank_record			False	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_default	vo_sel_culture	1	10	large	0	0	0	0	0	20	0	0	melee_cav_shock_highvalue	False	False	False
0	wh2_main_plate_80	2100	war_machine	35	com	13	71	wh2_dlc10_unit_long_text_def_cha_crone	wh2_dlc10_def_cha_crone_4	hu1b_hellebron_dual_sword	wh2_dlc10_def_infantry_hero_crone_blood	36	22	80	6300		0		0	wh2_dlc10_def_crone_cauldron		1	none	wh2_dlc10_unit_short_text_def_cha_crone	wh_main_chariot	placeholder	False	elite	wh2_dlc10_def_cauldron_of_blood_crone		wh2_main_def_veh_cauldron_of_blood	False	40	1500	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_default	vo_sel_culture	1	10	large	0	0	0	25	1	0	25	0	melee_cav_shock_highvalue	False	False	False
0	wh2_main_body_45	2100	war_beast	75	com	0	0	wh2_dlc10_unit_long_text_def_cha_crone	wh2_dlc10_def_cha_crone_5	hu1b_elf_bc3_manticore_wb_dual_sword	wh2_dlc10_def_infantry_hero_crone_blood	60	35	80	5460	wh2_dlc10_def_mnt_manticore	0		1	wh2_dlc10_def_crone_manticore		1	none	wh2_dlc10_unit_short_text_def_cha_crone	wh_main_monster	placeholder	False	elite	wh2_dlc10_def_crone_manticore_officer			False	40	1500	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_default	vo_sel_culture	1	10	large	0	0	0	0	0	0	15	0	flying_melee_highvalue	False	False	False
